Date,MAX,MIN,R.F,EVP,DR,SSH
2014-05-02,40.4,24.9,0,10.8,0,10.4
2014-05-03,39,23.8,0,11,0,7.3
2014-05-04,39.3,20.7,0.5,7.9,0,10.7
2014-05-05,38.4,18.7,0,9.8,0,9.6
2014-05-06,38.6,22.9,0,10.9,0,9.5
2014-05-07,40.2,24.3,0,11.1,0,2.4
2014-05-08,37,23.9,0,7.6,0,0.7
2014-05-09,36.5,24.4,0,7.9,0,5.5
2014-05-10,36.1,22.4,3.5,6.7,0,10.7
2014-05-11,35.1,19.5,0,10.4,0,10.8
2014-05-12,35.9,20.9,0,10.7,0,10.7
2014-05-13,35.9,21.4,0,10.4,0,10.9
2014-05-14,36.1,21.2,0,9.6,0,10.8
2014-05-15,36,21.4,1.8,9.5,0,11
2014-05-16,35.8,21.9,0,10.2,0,9.3
2014-05-17,37.1,21.7,0,8.8,0,9.8
2014-05-18,37.9,24.9,0,8.1,0,9.8
2014-05-19,38.4,24.2,0,6.9,0,4.4
2014-05-20,38.3,26.6,0,9.7,0,2
2014-05-21,37,25.3,0,8.2,0,5.5
2014-05-22,37.6,24.9,0,8.1,0,8.8
2014-05-23,35.6,22.4,0,9.6,0,10.8
2014-05-24,28.1,22.7,0,9.7,0,11.3
2014-05-25,39,22.1,0,10.8,0,11.1
2014-05-26,38.2,23.2,0,11,0,8.5
2014-05-27,39.4,23.9,0,9.6,1,6
2014-05-28,37.2,21.9,3.4,2.5,0,9.5
2014-05-29,39,24.6,0,8,0,9.1
2014-05-30,37.4,24.4,0,9.5,0,9.5
2014-05-31,37.4,22.4,0,10.3,0,11.8
2014-06-01,37.2,22.5,0,11.8,0,11.1
2014-06-02,39.2,23.7,0,9.8,0,9.3
2014-06-03,40.4,26.4,0,12.4,0,1.6
2014-06-04,35.1,25.5,0,9.2,2,5.4
2014-06-05,35.8,21.4,5.2,7.8,0,6.1
2014-06-06,32.8,24.5,0.5,7.4,0,8.9
2014-06-07,37.1,25.5,0,10.1,0,8.5
2014-06-08,37.5,24.4,0,9,0,10.6
2014-06-09,37.4,26.1,0,9.3,1,2.9
2014-06-10,34.1,22.3,3.6,6.9,0,8.2
2014-06-11,37.1,25,0,7.6,0,10.9
2014-06-12,35,22.9,0,4.7,0,10.4
2014-06-13,34.3,24.1,0,8.8,0,10.1
2014-06-14,34.6,24,0,8.9,0,9.7
2014-06-15,33,23.2,0,8.7,0,7
2014-06-16,32.4,24.4,1.8,7.2,1,7.1
2014-06-17,31.1,23.1,1.7,5.5,0,3
2014-06-18,31.8,22.3,0,8.4,0,5.2
2014-06-19,32.7,23.5,0.2,6,0,4.3
2014-06-20,32.3,24.3,0,7.8,0,3.9
2014-06-21,32.9,24.9,0,9.3,0,3.9
2014-06-22,31.2,24.3,0,10.1,0,8.2
2014-06-23,32.7,24,0,9.9,0,10.1
2014-06-24,33.2,24.3,0,10.3,0,10.1
2014-06-25,32.9,24,0,10.5,0,10.4
2014-06-26,33,23.5,0,10.7,0,11.2
2014-06-27,33.7,22.4,0,10.7,0,8.1
2014-06-28,35.2,23.4,0,11.5,0,1.7
2014-06-29,33.1,23.6,0,11.3,0,9.4
2014-06-30,34.2,23.3,0,10.1,0,10.5
2014-07-01,34.4,23.6,0,11.2,0,6.6
2014-07-02,33.2,23,0,11.4,0,5.8
2014-07-03,31.1,22.6,0,9.1,0,1.2
2014-07-04,30.8,22.5,0.4,8.9,0,1.9
2014-07-05,30.8,23.4,0.3,5.6,0,6.9
2014-07-06,32.4,23.9,0,8,0,10
2014-07-07,34.3,24.3,0,8.6,0,4.6
2014-07-08,33,23.7,0,8.6,0,5.4
2014-07-09,33,23.6,0,8.2,0,1.9
2014-07-10,32.6,23.6,5.8,5,1,1
2014-07-11,29.1,21.4,5.8,5,1,2.8
2014-07-12,30,21.1,4.8,3.5,4,0.8
2014-07-13,27.6,21.8,5.3,1.5,0,2.6
2014-07-14,30.1,22.5,0.2,4,0,1.6
2014-07-15,30.3,22.3,0.6,3.9,2,0
2014-07-16,28.8,22,5.6,4.1,3,0
2014-07-17,27,22.6,6.9,1.4,2,1.8
2014-07-18,28.3,22.3,12,1.4,4,2.7
2014-07-19,29.2,22.4,6.7,2.6,4,3.6
2014-07-20,28.9,22.3,2.6,4.6,1,1
2014-07-21,28.1,22,6.6,3.9,1,0
2014-07-22,27.5,22.5,26.6,3.4,2,0
2014-07-23,25.3,21.9,20.7,3.2,7,0
2014-07-24,25.8,21.4,5,0.8,0,7.1
2014-07-25,28.5,21.7,2.3,2.8,0,7
2014-07-26,29.2,22.1,2.8,5.7,0,6.8
2014-07-27,29.6,22.4,0,4.7,1,1.1
2014-07-28,27.5,22.2,4.4,3,4,0
2014-07-29,25.8,22,10.6,2.7,19,0
2014-07-30,24.2,21.9,84.3,11,20,1
2014-07-31,26,22.2,67.9,13,0,1
2014-08-02,28.1,22.2,2.5,2.4,4,3.4
2014-08-03,27.9,22.1,3.9,2.2,0,6.4
2014-08-04,28.9,22,13.6,2.5,16,0
2014-08-05,25.1,21.4,40.9,2.4,2,1.7
2014-08-06,27.3,21.6,5.3,2.8,2,0.3
2014-08-07,26.8,21.6,5.5,2.5,0,4.3
2014-08-08,28,20.9,1.3,2.7,0,2.5
2014-08-09,27.6,20.8,1.9,2.4,1,3
2014-08-10,28.4,21.4,0.4,2.4,0,3.5
2014-08-11,28.6,21,0.5,2.6,0,1.7
2014-08-12,28.2,21,0.2,3.4,0,4.5
2014-08-13,28.8,21.4,0,4.2,0,6.9
2014-08-14,28.8,21.5,0,5.2,0,9
2014-08-15,29.4,21.4,1.2,2.9,0,5.4
2014-08-16,28.5,21.2,1.1,3.8,1,3.9
2014-08-17,27.8,21,2.8,3.5,0,5.9
2014-08-18,28.9,21.1,0,4.5,0,5.7
2014-08-19,31.1,23.3,0,5.2,0,5.7
2014-08-20,32.6,22.9,23.4,4.3,1,5.7
2014-08-21,32.9,23.1,1.6,4.5,9,3.4
2014-08-22,32.6,23.1,3.9,4.3,3,4.3
2014-08-23,31.8,22.1,33.5,4.8,1,3.2
2014-08-24,31.5,21,26.3,4.4,6,6.8
2014-08-25,31.1,21.5,63.3,4,1,6.1
2014-08-26,32.1,22.5,0.1,4.5,5,0.1
2014-08-27,27.9,21.4,6.1,2.6,7,1.4
2014-08-28,27.6,20.9,1.9,4.5,1,0
2014-08-29,27.8,21.8,5.4,4.7,2,1.9
2014-08-30,29.5,21.9,22.8,1.8,0,1.2
2014-08-31,29.2,22.8,0,2.9,0,0.1
2014-09-01,27.1,21.1,15,3.4,13,0
2014-09-02,25.1,21,1.2,3.9,0,3.5
2014-09-03,28.4,21.1,2.8,3.4,2,1.5
2014-09-04,27.7,22,5.8,1.9,2,6.9
2014-09-05,28.1,22,4.2,2.4,4,0.2
2014-09-06,26.1,21.3,9.5,2.1,0,7.8
2014-09-07,29,21.4,0,5.2,0,1.6
2014-09-08,28.3,21.6,0.6,4.2,2,0
2014-09-09,26.4,21.4,0.8,4.4,1,3.5
2014-09-10,27.9,20.7,3.4,4.2,0,4.8
2014-09-11,28,21,0,4.8,0,3.4
2014-09-12,28,20.4,0,3.4,0,3.5
2014-09-13,28.4,20.4,0,3.1,0,5.2
2014-09-14,29.9,20.6,0,5.1,0,5.2
2014-09-15,29.4,19.2,0,5,0,7.9
2014-09-16,30,19.6,0,5.2,0,8.5
2014-09-17,30.5,21.1,0,4.9,0,6.1
2014-09-18,30.9,22.2,0.3,4.6,0,7.5
2014-09-19,30.4,20.8,0,4.7,0,6.5
2014-09-20,30.7,22.1,1.9,4.8,0,0.2
2014-09-21,26.2,18.9,0,2.7,0,9.3
2014-09-22,30.3,19.9,0,3.8,0,7.7
2014-09-23,31.1,20.9,0,5,0,8.4
2014-09-24,31.8,21.2,0,5.5,0,4.3
2014-09-25,32.7,21.5,21.6,3.5,0,7.7
2014-09-26,33.4,19.9,61.2,3.2,1,8.1
2014-09-27,33.2,20.7,0,4.4,0,9.1
2014-09-28,33,19.7,0,5.4,0,9.1
2014-09-29,33.2,21.1,0,5.7,0,9.4
2014-09-30,33,20.9,0,5.5,0,7.5
2014-10-01,33.3,22.4,0.3,5.4,3,1.4
2014-10-02,31.4,20,8.1,5,0,6.9
2014-10-03,33.1,22.2,0,4,0,9.3
2014-10-04,34.7,22.7,0,5.7,0,6.1
2014-10-05,34.5,20,0.2,5.4,0,8.8
2014-10-06,34.6,21,0,6.1,0,8.8
2014-10-07,34.1,20.3,0,6.1,0,3.9
2014-10-08,32.9,22.3,4.4,5.5,0,2.7
2014-10-09,30.3,20.4,0,2.5,0,6
2014-10-10,32.4,21.6,0,5.2,0,6.7
2014-10-11,33.9,21.9,0,3.6,0,8.7
2014-10-12,33.2,17.2,0,5.2,0,8.8
2014-10-13,33.9,17.4,0,5.8,0,8.7
2014-10-14,33.3,15.4,0,5.6,0,9.3
2014-10-15,33.9,18.7,0,5.1,0,8.8
2014-10-16,34,21.4,0,4.5,0,8.6
2014-10-17,32.6,21,0,4.9,0,7.1
2014-10-18,34,20.4,0,4.2,2,7.9
2014-10-19,34.1,20.3,5.5,4.1,0,9.4
2014-10-20,32.9,19.9,0,6.3,0,9.8
2014-10-21,32.9,18.8,0,5.4,0,9.5
2014-10-22,33.1,19.9,1.6,6.1,0,9.5
2014-10-23,32.6,17.7,0,6.9,0,9.8
2014-10-24,32.8,18.1,0,5.2,0,3.9
2014-10-25,31.8,21.1,0,4,5,0
2014-10-26,23,17.5,5.3,0.7,4,1.6
2014-10-27,24,14,0.4,4.8,1,1.6
2014-10-28,26,19,0,4.9,0,8.1
2014-10-29,30.9,15.3,0,6.2,0,9.4
2014-10-30,31,13.9,0,6.4,0,9
2014-11-01,31.8,14.3,0,4.8,0,9.1
2014-11-02,32.4,14.9,0,5,0,9
2014-11-03,32.4,15.9,0,5.2,0,9.4
2014-11-04,32.7,15.1,0,5.2,0,7.4
2014-11-05,32.7,14.8,0,5.5,0,8.6
2014-11-06,32.6,15.4,0,4.1,0,8.9
2014-11-07,33.3,14.7,0,4.6,0,8.5
2014-11-08,32.3,18.9,0,5.1,0,9.6
2014-11-09,31,13.8,0,4.7,0,9.3
2014-11-10,31.4,17.3,0,5.6,0,8.6
2014-11-11,32,19.7,0,6.1,0,9.1
2014-11-12,32.7,18.8,0,5.1,0,9.7
2014-11-13,33.2,20.4,0,5.2,0,8.8
2014-11-14,31.8,20.2,0,6,1,0.6
2014-11-15,28.6,20.6,15.7,3.4,15,0
2014-11-16,24.8,20.2,8.5,2.3,0,4.8
2014-11-17,29.1,20.4,0,5,0,7.8
2014-11-18,30.8,19.6,1.4,2.3,0,7
2014-11-19,31.1,19.9,0,3.9,0,7.6
2014-11-20,30.9,16.4,0,4.3,0,9.2
2014-11-21,31,14.6,0,3.7,0,9.1
2014-11-22,30.1,15.2,0,4,0,8.3
2014-11-23,30.9,16.1,0,4.2,0,8.3
2014-11-24,30.6,15.7,0,4.7,0,8.1
2014-11-25,30,14.4,0,4.9,0,9
2014-11-26,29.3,12.4,0,6.5,0,9.4
2014-11-27,29.8,11.7,0,4.7,0,9.2
2014-11-28,30.6,11.8,0,4.4,0,9.1
2014-11-29,30,12.7,0,3.7,0,9.1
2014-11-30,30.6,11.2,0,3.8,0,9.1
2014-12-01,29.4,11.4,0,4.4,0,5.7
2014-12-02,29.3,12.1,0,4.6,0,9.2
2014-12-03,29.9,12.9,0,4,0,9
2014-12-04,30.3,13.3,0,2.8,0,8.8
2014-12-05,30.2,11.9,0,4.2,0,9.2
2014-12-06,29.6,10.7,0,5,0,9.4
2014-12-07,29,10.2,0,4.2,0,9.4
2014-12-08,30.4,12.5,0,4,0,8.5
2014-12-09,31.2,13.3,0,4,0,8.7
2014-12-10,31.1,15.1,0,3.6,0,7.8
2014-12-11,31.8,15.9,0,4.6,0,4.6
2014-12-12,31.1,18.5,0,3.1,0,4.3
2014-12-13,29.4,18.3,53.1,1.8,4,3.4
2014-12-14,27.9,18.2,0,1.3,0,7.6
2014-12-15,29.3,11.4,0,3.4,0,9.3
2014-12-16,28.1,10.6,0,3.4,0,8.9
2014-12-17,26.5,11.4,0,4.3,0,5.5
2014-12-18,24.9,9.1,0,4.4,0,9.2
2014-12-19,25.7,9,0,4.2,0,8.9
2014-12-20,27.6,12.9,0,4,0,6.9
2014-12-21,27.9,10.6,0,2.4,0,7.1
2014-12-22,28.2,8.3,0,3.9,0,9
2014-12-23,28.1,8.8,0,3.9,0,8.7
2014-12-24,29.5,9.7,0,3.7,0,8
2014-12-25,29,10.9,0,3.9,0,8.5
2014-12-26,29.2,10.9,0,3.5,0,8.2
2014-12-27,26.9,9.9,0,4.4,0,9.1
2014-12-28,25.4,8.4,0,3.2,0,9.1
2014-12-29,25.9,7.8,0,3.5,0,8.7
2014-12-30,27.9,11.1,0,3.2,0,8.4
2014-12-31,29.9,13.8,0,4.2,0,1.9
2015-01-01,25.5,14.5,0,3.1,0,1.1
2015-01-02,24.4,14.2,0,2.7,0,4.7
2015-01-03,26,12.4,0,3.9,0,5.5
2015-01-04,26.6,12.9,0,2,0,8.1
2015-01-05,26.9,13.9,0,3.2,0,6.9
2015-01-06,27.1,12.9,0,3.1,0,8.4
2015-01-07,29.1,12.5,0,3.1,0,8.8
2015-01-08,29.2,10.3,0,3.3,0,9.3
2015-01-09,27.5,8.7,0,4,0,9.4
2015-01-10,27.5,7.4,0,4.2,0,9.4
2015-01-11,28.2,7,0,3,0,9.5
2015-01-12,28.5,7,0,3.1,0,9.3
2015-01-13,28.5,7.2,0,3.5,0,9.4
2015-01-14,29.4,7.9,0,3.9,0,9.4
2015-01-15,29.7,9.4,0,3.5,0,8.7
2015-01-16,28.8,10,0,3,0,8.4
2015-01-17,29,9.9,0,2.9,0,8.2
2015-01-18,29,9.9,0,3.2,0,8.3
2015-01-19,28.9,11.3,0,3.5,0,8.5
2015-01-20,29.9,11.4,0,3.6,0,7.5
2015-01-21,27.9,11.3,0,3.1,0,7.3
2015-01-22,29.5,12.4,0,3.8,0,8.9
2015-01-23,29.6,13.4,0,3.4,0,6.7
2015-01-24,28,14.9,0,3.2,0,6.6
2015-01-25,30.1,15.2,0,3.5,0,5.9
2015-01-26,29.1,13.9,0,4,0,7
2015-01-27,29.7,14.2,0,3.4,0,8.4
2015-01-28,30.1,13.6,0,3.6,0,6.9
2015-01-29,29.9,13.3,0,2.8,0,8
2015-01-30,30.1,13.9,0,1.9,0,8.6
2015-01-31,29.8,12.3,0,3.5,0,9
2015-02-01,29.8,12.7,0,3.5,0,8.1
2015-02-02,31,12.3,0,3.4,0,8.2
2015-02-03,32.4,13.6,0,1.8,0,9.1
2015-02-04,30.8,12.6,0,3.4,0,9.6
2015-02-05,30.5,11.1,0,5.1,0,7.5
2015-02-06,30.3,10.9,0,3.9,0,6.4
2015-02-07,31,10.4,0,3.2,0,8.7
2015-02-08,31.5,10,0,4,0,9.7
2015-02-09,29.9,9.8,0,3.9,0,8.8
2015-02-10,30.9,14.1,0,3.9,0,8.5
2015-02-11,32.5,12.8,0,4.3,0,9
2015-02-12,32.1,12.6,0,4.4,0,8.7
2015-02-13,30.9,12.7,0,4.1,0,9.9
2015-02-14,33,12.5,0,4.2,0,9.9
2015-02-15,33,12.3,0,4.4,0,9.8
2015-02-16,34.3,12.2,0,4.7,0,10.1
2015-02-17,35.1,13.1,0,4.7,0,10.6
2015-02-19,34.2,11.8,0,6,0,9.8
2015-02-20,33.6,13.9,0,5.3,0,10
2015-02-21,34.3,13.5,0,5.5,0,9.9
2015-02-22,32.6,14.3,0,5.3,0,10.2
2015-02-23,33.2,13.7,0,6.4,0,9.5
2015-02-24,33.9,14.2,0,5,0,9.1
2015-02-25,34.9,15.3,0,5.1,0,10
2015-02-26,34.5,14.3,0,6.6,0,9.4
2015-02-27,33.1,12.9,0,5.4,0,10.5
2015-02-28,32,15.9,0,5.9,0,4.1
2015-03-01,29,15.1,44.1,1.9,6,0
2015-03-02,18.9,14.8,10.5,2.4,2,9.4
2015-03-03,27.2,10.9,0,4.1,0,9.6
2015-03-04,26.2,10.4,0,5.1,0,9.5
2015-03-05,28,11.8,0,4.6,0,8.6
2015-03-06,32.1,13.8,0,4.8,0,9.1
2015-03-07,32.9,13.4,0,5.1,0,10.1
2015-03-08,33.5,13.2,0,3.9,0,9.9
2015-03-09,33.8,15,0,5.9,0,9
2015-03-10,33.8,16.9,0,5.2,0,6.2
2015-03-11,32.3,16.3,0.9,3.9,0,8.5
2015-03-12,32.6,17.5,0,5.1,0,9
2015-03-13,33.3,16.3,0,6.2,0,7.6
2015-03-14,33.9,17.9,0,4.6,0,8.6
2015-03-15,33.3,16.9,0,5.1,0,9
2015-03-16,31.6,16.1,0,6,0,8.2
2015-03-17,31.6,14.9,0,6.6,0,9.3
2015-03-18,34,15.4,0,6.4,0,9
2015-03-19,34.9,16.3,0,7,0,9.6
2015-03-20,35.8,17.7,0,7.4,0,9.1
2015-03-21,36.3,19.5,0,6.5,0,7.9
2015-03-22,37.1,19.1,0,6.2,0,8.1
2015-03-23,38,19.3,0,9,0,8.3
2015-03-24,37.7,18.7,0,7.9,0,8.8
2015-03-25,37.7,18.6,0,7.6,0,9.7
2015-03-26,37.7,19.9,0,7.4,0,7.2
2015-03-27,37.6,20.9,0,7.4,0,6.7
2015-03-28,37.9,20.5,0,7,0,7.8
2015-03-29,38,21.7,0.8,5.3,0,5.9
2015-03-30,36,19.9,2.8,6.7,1,8
2015-03-31,35.2,16.5,0,6.4,0,10.1
2015-04-01,35.3,14.8,0,2.6,0,10.3
2015-04-02,36.1,14.8,0,7.3,0,10.8
2015-04-03,37,16.6,0,7.7,0,10.8
2015-04-04,34.1,15,0,9.1,0,10.6
2015-04-05,34.4,14.3,0,8.5,0,9.6
2015-04-06,35.8,15.1,0,8.2,0,9.3
2015-04-07,37.2,15.5,0,8.4,0,9.9
2015-04-08,37,19.3,0,7.4,0,9.2
2015-04-09,37.6,20.8,0,7.6,0,6.9
2015-04-10,38.1,23.3,0,7.8,0,4
2015-04-11,37,21.1,0,7.4,0,7.4
2015-04-12,35.1,19.1,0,7,0,10.1
2015-04-13,34.2,17.2,0,6.7,0,7.8
2015-04-14,33,17.6,0,7.3,0,4.4
2015-04-15,30.4,16.8,0,6.6,0,9.7
2015-04-16,34.6,19.2,0,7.5,0,9.9
2015-04-17,34.9,20.5,0,7.4,0,10
2015-04-18,36.7,20.1,0,8.2,0,10.3
2015-04-19,38.9,21.6,0,7.8,0,10.1
2015-04-20,39.4,23.2,0,7.6,0,8.1
2015-04-21,39.9,23.1,0,9.5,0,7.4
2015-04-22,39.9,25.5,0,9.7,0,8.4
2015-04-23,38.9,24.3,0,9.8,0,10
2015-04-24,37.1,22,0,9.3,0,10.6
2015-04-25,36.7,15.3,0,10.9,0,10.8
2015-04-26,37.1,17.7,0,8.1,0,10.7
2015-04-27,39,21,0,8.2,0,10.2
2015-04-28,40,22.8,0,8.9,0,10.7
2015-04-29,38.7,22,0,10.4,0,10.9
2015-04-30,39,21.7,0,10,0,10.6
2015-05-01,39,18.4,0,10.4,0,11.1
2015-05-02,37.4,18.3,0,10.6,0,10.9
2015-05-03,40.2,21.8,0,10.4,0,10.8
2015-05-04,39.1,21.7,0,10.3,0,10.4
2015-05-05,40.8,24,0,9.4,0,6
2015-05-06,38.6,19.8,4.4,8.8,0,10.6
2015-05-07,38,21.4,0,8.1,0,9.8
2015-05-08,40,24,0,8.8,0,9.6
2015-05-09,40.5,24.5,0,9.4,0,9.1
2015-05-10,40.5,20.9,0.6,8.4,3,9.9
2015-05-11,38.8,20.2,0,9.3,0,10.3
2015-05-12,40.4,24.3,0,9.1,0,9.1
2015-05-13,39,24.9,0.4,9.3,1,6.5
2015-05-14,36.6,19.9,102.8,0,0,1
2015-05-15,32.9,22.9,0,4.4,2,6.2
2015-05-16,36.1,23,3.3,4.9,0,9.6
2015-05-17,37.9,24,0,6,0,10.6
2015-05-18,37.7,23.8,0,6.6,0,11.1
2015-05-19,37.1,24.1,0,7.2,0,10.7
2015-05-20,36.2,23.3,0,8.1,0,10.7
2015-05-21,36.9,23.6,0,7.9,0,10.7
2015-05-22,36,23.4,0,8.3,0,10.9
2015-05-23,36.7,23.7,0,8.7,0,11.3
2015-05-24,36.2,23.6,0,8.7,0,11.4
2015-05-25,35.6,24,0,9.2,0,11.1
2015-05-26,35.4,23.9,0,9.2,0,11
2015-05-27,35.6,22.8,0,9.2,0,11.1
2015-05-28,36.2,23.1,0,9.1,0,10.8
2015-05-29,37.7,23.6,0,9.4,0,3.4
2015-05-30,36.1,23.8,1.2,6.2,1,0.3
2015-05-31,33.4,22.8,0,3.1,0,10.2
2015-06-01,38.6,24.1,0,6.6,0,8.1
2015-06-02,35.1,22.3,0,8.1,0,11.6
2015-06-03,35.7,21.4,0,9.6,0,10.3
2015-06-04,37.8,22.4,0,7.7,0,10.7
2015-06-05,38,20.8,11.2,7.1,3,1.2
2015-06-06,32.1,21,3.1,4.5,3,10.2
2015-06-07,36.4,24.3,0,6,0,6.9
2015-06-08,36.2,20.8,20,2.5,2,9.8
2015-06-09,34.6,22.7,0,6,0,8.9
2015-06-10,34.1,22.6,11.6,6.3,1,10.5
2015-06-11,34.1,22.9,0,7.2,0,5.9
2015-06-12,33.6,22.8,34.2,5.1,1,7.8
2015-06-13,30.5,23.2,0,6.1,0,3.2
2015-06-14,30.1,22.7,0,5.1,0,0.4
2015-06-15,29.9,22.7,0.3,4.5,1,2.4
2015-06-16,30.6,21.6,1.8,4.9,1,8.4
2015-06-17,30.7,22.1,0,7.1,0,5.2
2015-06-18,31.5,22.3,0,4.1,1,2
2015-06-19,29.5,22.2,2.7,3.9,2,2
2015-06-20,29.2,22.2,4.3,6.6,2,2.1
2015-06-21,27.9,22.6,3.9,3.4,4,0
2015-06-22,27,21.7,60.2,1.9,19,0
2015-06-23,27,22.3,7.7,2.4,17,0
2015-06-24,26.4,22.6,44,5.7,19,1
2015-06-25,27.8,23.3,4.4,3.8,1,5.7
2015-06-26,29.3,23.9,0,0.1,0,9
2015-06-27,30.2,23.7,0,6,2,8.8
2015-06-28,30.6,22.6,0,5.1,0,9.2
2015-06-29,31.6,21.6,0.4,5.8,0,4.6
2015-06-30,29.5,21.6,1.4,3.3,2,6.5
2015-07-01,29.9,21.9,0,5.5,0,8.1
2015-07-02,30.8,22.4,0,5.7,0,10.3
2015-07-03,31.5,22.2,0,6.1,0,10.4
2015-07-04,31.2,22.8,0,7.4,0,10
2015-07-05,31.4,23.1,0,6.9,0,11
2015-07-06,31.2,23.1,0,6.8,0,9.5
2015-07-07,30.8,23.8,0,8.8,0,7.3
2015-07-08,29.4,23.4,0,8.9,0,4.9
2015-07-09,29.9,22.8,1.9,3.8,1,7.3
2015-07-10,30.8,23,1.1,6.1,1,5.8
2015-07-11,30,22.4,0.9,3.9,1,8.1
2015-07-12,29.9,23.1,0,6,0,8.3
2015-07-13,31.2,22.5,0,6.7,0,9.8
2015-07-14,32.2,22.4,0,6.3,0,10.4
2015-07-15,32.1,22.3,0,6.1,0,8.2
2015-07-16,30.9,22.2,0.3,6.9,0,3.8
2015-07-17,28.6,22.4,1.1,5.8,1,4.4
2015-07-18,29.2,23.4,0.6,4.9,0,2.3
2015-07-19,28.1,22.3,3.8,1.2,3,0.9
2015-07-20,28.7,22.6,3.4,5.7,1,0.7
2015-07-21,28.8,22.2,8.8,5.6,5,0
2015-07-22,24.8,22.2,15.1,3.6,8,8.7
2015-07-23,28,21.9,2.1,3.4,1,0.5
2015-07-24,28.4,21.9,0.6,2.9,1,1.2
2015-07-25,28.3,22,3.1,2.2,2,0.2
2015-07-26,27.6,22.1,1.4,2.5,0,0
2015-07-27,27.6,22.2,0.8,3.7,0,0.4
2015-07-28,27.8,20.3,8.5,3.2,3,3.5
2015-07-29,28.3,21.4,2.2,4.4,0,1.4
2015-07-30,27.4,22,5.6,2.3,3,1.4
2015-07-31,26,21.7,1.2,3.1,0,7.7
2015-08-01,29.9,22.2,0.8,5.1,1,10.3
2015-08-02,29.8,21.9,0.4,6,0,8.5
2015-08-03,31,22.5,0,6.1,0,6.5
2015-08-04,30,23.8,0,6.4,0,0
2015-08-05,28,21.8,2.6,6.4,1,0
2015-08-06,26.1,22,1.7,0.9,3,1.9
2015-08-07,28.8,22.2,0.5,5.5,0,4.6
2015-08-08,28.9,22.2,0.9,4,0,2.1
2015-08-09,27.8,20.9,0.2,2.2,0,4.1
2015-08-10,29.4,21.9,0.2,4.1,0,2.4
2015-08-11,29.4,21.3,0,4.9,0,4.9
2015-08-12,30.7,21.9,2.8,5.2,1,0
2015-08-13,27.6,21.8,0.1,4.4,0,0
2015-08-14,27.1,21.9,3,3,0,5.1
2015-08-15,29.6,21.5,0.3,2,0,7.9
2015-08-16,29.8,21.3,0,7.6,0,4.5
2015-08-17,30.1,20.8,0.7,5.9,0,7.7
2015-08-18,30.3,21.9,0,6.3,0,6.6
2015-08-19,30.8,20.6,0,5.9,0,6.6
2015-08-20,31.3,20.2,0,4.8,0,7.3
2015-08-22,30.4,22,0,4.7,0,3.5
2015-08-23,29.8,21.2,0.2,3.2,0,7.7
2015-08-24,30.2,21.8,0.3,6.4,0,7.9
2015-08-25,29.5,21.1,0,5.1,0,0.5
2015-08-26,27.9,21.7,2.2,4.3,1,7.8
2015-08-27,30,21.9,0,5.8,0,2.2
2015-08-28,28,21.6,1.8,4.8,0,0
2015-08-29,25.3,21.6,5.4,1.9,3,6
2015-08-30,30.5,21.5,0,4.7,0,2.2
2015-08-31,28.8,20.6,0.6,3.7,0,4.6
2015-09-01,30.3,21.6,0.2,3.7,0,8.7
2015-09-02,30.5,19.7,0,4.7,0,6.3
2015-09-03,30.8,18,0,4.8,0,7.1
2015-09-04,30.8,20.3,0,5.1,0,8.3
2015-09-05,33.1,20.9,0,5.6,0,10.3
2015-09-06,35.4,21,0,5.8,0,9
2015-09-07,32.9,21.1,0,6.7,0,10.3
2015-09-08,31.8,21.3,0,7,0,4.7
2015-09-09,30.7,22.2,22.1,6.8,2,3.1
2015-09-10,30.2,21,16.3,5.1,6,3.9
2015-09-11,29,20.8,7.6,4.8,2,6.2
2015-09-12,31.8,21.5,0,3.5,0,7.1
2015-09-13,31.9,20.9,49.2,2.3,3,5
2015-09-14,30.9,22.2,1.5,4.2,1,1.9
2015-09-15,30,22.2,0.6,3.1,0,4.5
2015-09-16,30,21.2,21.8,3.6,1,4.2
2015-09-17,30.6,22.6,0.6,4.8,0,3.1
2015-09-18,30.3,22.8,9.4,4.3,1,0
2015-09-19,25.6,22.1,40.3,5.5,7,6
2015-09-20,29.9,21.7,4,4.4,1,0.3
2015-09-21,27.9,20.9,0,5.2,0,5.7
2015-09-22,29.9,21.7,0,5.1,0,5.7
2015-09-23,30.3,21.2,0,4.5,0,9.7
2015-09-24,31.7,21.2,0,4.1,0,9.7
2015-09-25,31.1,19.5,0,4.4,0,9
2015-09-26,31,17.7,0,4.1,0,9.5
2015-09-27,32,18.1,0,4.1,0,9.6
2015-09-28,32.9,18.9,0,4.3,0,8.6
2015-09-29,33.4,20.6,0,4.5,0,8.9
2015-09-30,33,19.7,0,4.8,0,9
2015-10-01,33.8,21,0,6.1,0,8.2
2015-10-02,34,21.6,2.1,5.8,2,5.6
2015-10-03,32.1,20.9,24,2.5,4,3.4
2015-10-04,30.5,21.4,9.2,3.5,6,5.2
2015-10-05,30.7,21.4,2.4,3.9,1,6.8
2015-10-06,31.8,19.3,0,3.4,0,9.4
2015-10-07,23.2,19.2,0,4.6,0,9.5
2015-10-08,32.7,18,0,4.5,0,8.8
2015-10-09,32.5,20.9,0,4.1,0,5.7
2015-10-10,33,22,0,4.4,0,5.9
2015-10-11,31.8,22.6,9.6,2.3,1,5.6
