Date,Modal.Price.bitter.guard,Modal.Price.cucumber,Modal.Price.cabbage,Modal.Price.lady,Modal.Price.potato,Modal.Price.carrot,Modal.Price.jawar,Modal.Price.tomato,Modal.Price.beetroot,Modal.Price.turmeric,Modal.Price.ginger,MAX,MIN,R.F,EVP,DR,SSH,RH,VP,petrolPrice,Modal.Price.onion
2011-10-30,1210.1190476191,1078.5714285714,745.2380952381,1210.1190476191,894.6428571429,964.2857142857,2689.2857142857,1110.7142857143,773.2142857143,6500,2028.5714285714,31.2714285714,16.8714285714,0,4.3,0,7.7,56.3571428571,178.9285714286,71.91,864.2857142857
2011-11-06,1412.6984126984,1032.1428571429,797.619047619,1412.6984126984,994.0476190476,852.380952381,2675,1104.7619047619,852.380952381,8032.1428571429,1235.7142857143,31.4571428571,16.3571428571,0,4.9714285714,0,9.0142857143,61,196.8571428571,72.7242857143,928.1746031746
2011-11-13,1518.4523809524,1311.9047619048,692.8571428571,1518.4523809524,936.9047619048,971.4285714286,2614.2857142857,1131.5476190476,844.0476190476,8678.5714285714,1121.4285714286,32.3857142857,14.3285714286,0,4.5,0,9.4857142857,59.0714285714,181.6428571429,73.81,831.5476190476
2011-11-20,1467.8571428571,1071.4285714286,632.1428571429,1467.8571428571,863.0952380952,1145.2380952381,2646.4285714286,829.7619047619,1010.7142857143,9250,1100,31.8428571429,13.0857142857,0,4.4,0,9.3571428571,58.1428571429,174.2857142857,72.1385714286,800.5952380952
2011-11-27,1453.5714285714,1057.1428571429,632.1428571429,1453.5714285714,757.7380952381,1218.4523809524,2757.1428571429,646.4285714286,896.4285714286,6785.7142857143,1528.5714285714,30.2,13.1714285714,0,4.2714285714,0,6.7142857143,52.5,141.7142857143,71.47,732.1428571429
2011-12-04,1404.7619047619,962.5,455.3571428571,1404.7619047619,669.0476190476,1234.5238095238,2932.1428571429,425.5952380952,698.2142857143,7714.2857142857,1100,31.4714285714,17.3857142857,0,4.6,0,6.8285714286,65.8571428571,198.1428571429,71.0071428571,794.4642857143
2011-12-11,1238.6904761905,1078.5714285714,375,1238.6904761905,685.7142857143,1042.8571428571,2550,400,810.7142857143,7000,1100,31.7571428571,13.4,0,3.7285714286,0,8.4428571429,60.9285714286,172.5714285714,70.66,803.5714285714
2011-12-18,1210.7142857143,1085.7142857143,346.0714285714,1210.7142857143,639.2857142857,1192.8571428571,2725,455.7142857143,639.2857142857,6585.7142857143,1100,30.3428571429,11.8285714286,0,3.0714285714,0,8.4714285714,63.5714285714,164.2142857143,70.66,588.9285714286
2011-12-25,1329.1666666667,1200,404.7619047619,1329.1666666667,641.0714285714,1178.5714285714,2867.8571428571,509.5238095238,675,7428.5714285714,1100,29.5428571429,10.6285714286,0,3.1857142857,0,8.1428571429,64.8571428571,140.6428571429,70.66,598.9285714286
2012-01-01,1544.0476190476,1433.3333333333,370.2380952381,1544.0476190476,558.9285714286,1120.2380952381,2825,564.2857142857,617.8571428571,6785.7142857143,1100,30.6,9.5714285714,0,3.9142857143,0,7.8857142857,60.9285714286,119.6428571429,70.66,566.3095238095
2012-01-08,1495.2380952381,1393.4523809524,341.0714285714,1495.2380952381,542.8571428571,1075,2690.7142857143,485.7142857143,692.8571428571,6892.8571428571,1100,31.5714285714,12.7142857143,0,3.4142857143,0,7.9285714286,63.6428571429,161,70.66,395
2012-01-15,1773.8095238095,1286.0119047619,403.5714285714,1773.8095238095,557.7380952381,1191.0714285714,2657.1428571429,532.7380952381,667.8571428571,7678.5714285714,1100,27.5857142857,7.3,0,3.9142857143,0,9.5,56.8571428571,108.9285714286,70.66,376.9047619048
2012-01-22,2176.1904761905,1367.8571428571,436.9047619048,2176.1904761905,558.5714285714,1125.5952380952,2642.8571428571,692.2619047619,892.8571428571,7378.5714285714,1100,28.7142857143,9.0428571429,0,3.2428571429,0,9.5,52.7857142857,103.7857142857,70.66,486.3095238095
2012-01-29,1861.1111111111,1455.3571428571,404.7619047619,1861.1111111111,558.1944444444,1124.2857142857,2475,548.0158730159,903.5714285714,7357.1428571429,1100,29.8142857143,11.9714285714,0,3.8142857143,0,8.3,68.3571428571,144.4285714286,70.66,415.0793650794
2012-02-05,1967.8571428571,1692.8571428571,391.0714285714,1967.8571428571,538.0952380952,1216.0714285714,2600,567.5595238095,746.4285714286,7157.1428571429,1100,30.2428571429,12.1428571429,0,4.0857142857,0,8.9571428571,57.3571428571,125.2857142857,70.66,391.6666666667
2012-02-12,2382.1428571429,2257.1428571429,519.0476190476,2382.1428571429,580.3571428571,1143.4523809524,2392.8571428571,628.5714285714,868.75,7492.8571428571,1100,30.9285714286,9.9,0,4.0857142857,0,9.2285714286,65.9285714286,134.5714285714,70.66,341.0714285714
2012-02-19,2406.4285714286,2496.4285714286,708.3333333333,2406.4285714286,550,1115.7142857143,2617.8571428571,762.3015873016,885.7142857143,8057.1428571429,1100,33.0142857143,11.9142857143,0,5.1,0,9.5285714286,49.1428571429,106.2857142857,70.66,340.7738095238
2012-02-26,2357.8571428571,3042.8571428571,628.5714285714,2357.8571428571,625,1085.7142857143,2421.4285714286,730.9523809524,889.2857142857,7114.2857142857,1100,NA,NA,NA,NA,NA,NA,49.75,119.75,70.66,328.8095238095
2012-03-04,2186.9047619048,2655.9523809524,654.7619047619,2186.9047619048,560.7142857143,1097.6190476191,2435.7142857143,744.0476190476,807.1428571429,7207.1428571429,1100,34.1714285714,11.5285714286,0,6.4,0,9.9571428571,37.4285714286,110.7142857143,70.66,325.3571428571
2012-03-11,2411.4285714286,3014.2857142857,657.1428571429,2411.4285714286,739.4285714286,1087.1428571429,2592.8571428571,851.4285714286,786.0714285714,6507.1428571429,1100,33.2428571429,11.2285714286,0.8285714286,5.9142857143,0,8.2142857143,38.0714285714,108.6428571429,70.66,360.4761904762
2012-03-18,2460.7142857143,3105.9523809524,800,2460.7142857143,848.5714285714,1025,2585.7142857143,882.1428571429,866.6666666667,6064.2857142857,1100,35.6714285714,13.8428571429,0,5.2714285714,0,6.5285714286,37,102.4285714286,70.66,344.880952381
2012-03-25,2448.8095238095,2884.5238095238,840.4761904762,2448.8095238095,904.1666666667,1115.4761904762,2303.5714285714,1248.8095238095,878.5714285714,5857.1428571429,1100,38.2714285714,15.5285714286,0,7.8285714286,0,8.3428571429,29.3571428571,110.4285714286,70.66,360
2012-04-01,2678.5714285714,2340.4761904762,878.5714285714,2678.5714285714,979.7619047619,1333.9285714286,2317.8571428571,1192.8571428571,1042.8571428571,6007.1428571429,1100,38.2857142857,18.1714285714,0,8.6857142857,0,7.8857142857,32.4285714286,125.6428571429,70.66,406.9642857143
2012-04-08,2694.4444444444,2235.3174603175,914.2857142857,2694.4444444444,1005,1479.7619047619,2457.1428571429,1357.9365079365,901.1904761905,6442.8571428571,1100,38.4571428571,19.8142857143,0,9.5571428571,0,8.6428571429,41,169.3571428571,70.66,410.0396825397
2012-04-15,2433.3333333333,1450,995.2380952381,2433.3333333333,1135.7142857143,1436.5079365079,2550,1369.0476190476,976.1904761905,6942.8571428571,1100,38.4857142857,20.9285714286,0,11.1428571429,0,8,34.2142857143,150.4285714286,70.66,431.6666666667
2012-04-22,2425,995.2380952381,1278.5714285714,2425,1162.1428571429,1410.7142857143,2389.2857142857,1325,832.1428571429,6671.4285714286,1100,37.7428571429,21.6,1,8.6285714286,0,8.1285714286,41.6428571429,169.5714285714,70.66,376.6666666667
2012-04-29,2196.4285714286,863.0952380952,1241.6666666667,2196.4285714286,1294.7142857143,1607.1428571429,2192.8571428571,1465.4761904762,836.9047619048,7107.1428571429,1100,36.6428571429,20.1571428571,0,10.2857142857,0,10.3,39.6428571429,160.5714285714,70.66,403.8095238095
2012-05-06,1976.7857142857,763.0952380952,1178.5714285714,1976.7857142857,1336.4285714286,1710.7142857143,2446.4285714286,1484.5238095238,883.9285714286,6892.8571428571,1100,37.2,20.2571428571,0,11.2857142857,0,10.8428571429,26,121.2857142857,70.66,397.380952381
2012-05-13,2105.3571428571,651.4285714286,1160.7142857143,2105.3571428571,1269.7619047619,1402.9761904762,2300,1260.7142857143,797.619047619,6214.2857142857,1100,37.3,22.8857142857,0,9.9428571429,0,10.1714285714,44.3571428571,182.7857142857,70.66,413.2142857143
2012-05-20,1871.4285714286,697.8571428571,1089.2857142857,1871.4285714286,1431.1904761905,1620.2380952381,2178.5714285714,1122.8571428571,676.7857142857,6664.2857142857,1100,38.1857142857,20.4857142857,0,11.3142857143,0,11.2857142857,42,186.3571428571,70.66,385.3571428571
2012-05-27,1773.2142857143,844.0476190476,1171.4285714286,1773.2142857143,1489.7619047619,1320.2380952381,2342.8571428571,1259.5238095238,657.8571428571,7735.7142857143,1100,37.6428571429,23.3857142857,0,10.5142857143,0,10.7142857143,39,172.3571428571,75.18,411.1904761905
2012-06-03,1871.4285714286,864.2857142857,1060.7142857143,1871.4285714286,1334.7619047619,1526.1904761905,2171.4285714286,978.5714285714,721.4285714286,6714.2857142857,1100,35.5714285714,23.4714285714,0,8.2714285714,0,8,50.5714285714,211.8571428571,78.2671428571,433.5714285714
2012-06-10,1842.8571428571,1054.7619047619,903.5714285714,1842.8571428571,1335.7142857143,1561.9047619048,2307.1428571429,927.380952381,792.8571428571,7214.2857142857,1100,33.9571428571,23.3857142857,1.0428571429,6.7714285714,0,5.3428571429,54.5,217,76.45,482.380952381
2012-06-17,2008.3333333333,1071.4285714286,885.7142857143,2008.3333333333,1302.8571428571,1647.6190476191,2380.1428571429,928.5714285714,1123.8095238095,6214.2857142857,1100,33.4571428571,22.8428571429,0.3,7.2571428571,0,6.5,63.8571428571,236.5,76.45,552.8571428571
2012-06-24,1702,804.2857142857,907.1428571429,1702,1003.7142857143,1290.2857142857,2123.1428571429,992.8571428571,1186.9047619048,6321.4285714286,1100,31.9714285714,23.7,1.8571428571,9.2,0.8571428571,7.7142857143,67.7142857143,246.8571428571,76.45,553.1428571429
2012-07-01,2146.4285714286,796.4285714286,978.5714285714,2146.4285714286,1327.6190476191,1747.6190476191,2221.4285714286,935.7142857143,1150,6435.7142857143,1100,32.0285714286,23.2285714286,1.0571428571,6.8,0.4285714286,5.9,68.2857142857,243.4285714286,75.1214285714,562.8571428571
2012-07-08,1801.1904761905,700,914.2857142857,1801.1904761905,1423.3333333333,1798.8095238095,2260.7142857143,1161.9047619048,1266.6666666667,5914.2857142857,1100,NA,NA,NA,NA,NA,NA,68.2857142857,245.3571428571,73.35,602.2619047619
2012-07-15,1763.0952380952,815.4761904762,871.4285714286,1763.0952380952,1485.4761904762,1750,2242.8571428571,1236.9047619048,1255.9523809524,7250,1100,30.4428571429,22.4,0.3,6.0571428571,0,3.8714285714,74.6428571429,251.4285714286,73.35,590.4761904762
2012-07-22,1733.9285714286,855.9523809524,807.1428571429,1733.9285714286,1549.7619047619,1778.5714285714,2278.5714285714,1330.3571428571,1198.8095238095,6821.4285714286,1100,29.2142857143,22.6285714286,3.2285714286,4.5571428571,1.4285714286,2.1428571429,70.2142857143,242.7142857143,73.35,615.8333333333
2012-07-29,1650,789.880952381,707.1428571429,1650,1565.2380952381,1854.7619047619,2257.1428571429,1125.5952380952,1169.0476190476,7571.4285714286,1100,NA,NA,NA,NA,NA,NA,83.5595238095,259.4404761905,74.7542857143,627.380952381
2012-08-05,1600,792.8571428571,552.8571428571,1600,1615.7142857143,1901.1904761905,2275,982.1428571429,1096.4285714286,7785.7142857143,1100,26.8142857143,21.7714285714,18.2428571429,2.7142857143,2.2857142857,1.9,80.7142857143,251.7857142857,75.14,590
2012-08-12,1588.0952380952,797.619047619,471.4285714286,1588.0952380952,1542.380952381,1783.3333333333,2203.5714285714,879.7619047619,945.2380952381,8392.8571428571,1100,27.8857142857,21.9714285714,5.2285714286,3.7857142857,1.5714285714,2.4571428571,86.2142857143,256.9285714286,75.14,637.619047619
2012-08-19,1578.5714285714,877.380952381,460.7142857143,1578.5714285714,1480.9523809524,1859.5238095238,2221.4285714286,1047.6190476191,884.5238095238,8042.8571428571,1100,28.5714285714,21.4571428571,1.9428571429,4.4142857143,0.4285714286,5.9714285714,81.9285714286,251.7857142857,75.14,674.7619047619
2012-08-26,1464.2857142857,785.7142857143,412.8571428571,1464.2857142857,1508.9285714286,1846.4285714286,2250,989.2857142857,673.8095238095,7307.1428571429,1100,29.2142857143,21.4285714286,1.2428571429,5,0.2857142857,6.2571428571,75.5,241.1428571429,75.14,701.0714285714
2012-09-02,1389.2857142857,696.4285714286,378.5714285714,1389.2857142857,1431.0714285714,1861.3095238095,2196.4285714286,755.3571428571,532.1428571429,7935.7142857143,1100,28.8857142857,21.9571428571,8.3857142857,4.6428571429,1.8571428571,3.9714285714,75.4285714286,244.5,75.14,685
2012-09-09,1288.6904761905,637.380952381,367.8571428571,1288.6904761905,1442.8571428571,1905.9523809524,2692.8571428571,716.1904761905,453.4523809524,8107.1428571429,1100,27.2428571429,21.8714285714,3.3714285714,2.7285714286,1.8571428571,2.0571428571,84.0714285714,267.0714285714,75.14,629.5952380952
2012-09-16,1415.4761904762,708.3333333333,360.7142857143,1415.4761904762,1370.2380952381,1797.6190476191,2259.2857142857,571.4285714286,540.4761904762,7535.7142857143,1100,27.6,20.9,1.6571428571,4.0428571429,1.1428571429,3.3714285714,85.6428571429,259.0714285714,75.14,577.619047619
2012-09-23,1396.4285714286,717.8571428571,417.8571428571,1396.4285714286,1350,1926.1904761905,2325,546.4285714286,484.5238095238,8842.8571428571,1100,29.4142857143,20.6,0.2,3.9714285714,0,5.1,78.1428571429,239.5,75.14,727.619047619
2012-09-30,1482.1428571429,692.8571428571,435.7142857143,1482.1428571429,1325,1803.5714285714,2132.1428571429,552.380952381,466.6666666667,8700,1100,30.7571428571,19.8285714286,0.1571428571,4.2571428571,0,6.6857142857,74.9285714286,234.7857142857,75.14,567.1428571429
2012-10-07,1450.4761904762,577.619047619,389.2857142857,1450.4761904762,1232.380952381,1838.0952380952,2264.2857142857,440.7142857143,448.8095238095,8435.7142857143,1100,30.6428571429,21.4428571429,17.1714285714,3.2142857143,3.5285714286,2.6428571429,73.2857142857,243.8571428571,75.14,607.9047619048
2012-10-14,1516.6666666667,629.7619047619,403.5714285714,1516.6666666667,1209.5238095238,1816.6666666667,2060.7142857143,459.5238095238,421.4285714286,7535.7142857143,1100,32.1571428571,19.6428571429,0,4.4428571429,0,8.3285714286,82.1428571429,261.4285714286,74.5314285714,710
2012-10-21,1639.4047619048,821.4285714286,407.1428571429,1639.4047619048,1091.0714285714,1966.6666666667,2203.5714285714,755.3571428571,476.7857142857,7285.7142857143,1100,31.7428571429,16.8857142857,0.0142857143,5.1285714286,0,8.0857142857,67.2857142857,233.8571428571,74.43,813.2142857143
2012-10-28,1432.8571428571,710.3571428571,425,1432.8571428571,1235.880952381,1924.6428571429,2242.8571428571,401.6666666667,458.9285714286,6892.8571428571,1100,30.8857142857,19.6857142857,3.4571428571,3.9571428571,0.2857142857,5.1,57.8571428571,189.5714285714,74.5157142857,956.4285714286
2012-11-04,1564.2857142857,827.8571428571,375,1564.2857142857,1230,1745.7142857143,2171.4285714286,330,442.8571428571,7071.4285714286,1100,30.1428571429,16.3857142857,0.1714285714,4.4714285714,0,6.6285714286,68.2142857143,223.6428571429,74.73,984.2857142857
2012-11-11,1600,750.4761904762,350,1600,1205,1406.6666666667,2175,345.4761904762,492.8571428571,7064.2857142857,1100,32.3428571429,16.1,0,4.5142857143,0,9,63.6428571429,195.9285714286,74.73,960.9523809524
2012-11-18,1410,607.380952381,350,1410,1173.0952380952,1513.2142857143,2164.2857142857,316.9047619048,452.2619047619,7142.8571428571,1100,30.2142857143,13.3714285714,0,4.6142857143,0,8.9714285714,56.9285714286,178.9285714286,74.2157142857,989.7619047619
2012-11-25,1616.6666666667,1117.8571428571,353.5714285714,1616.6666666667,1267.8571428571,1473.8095238095,2157.1428571429,540.4761904762,769.0476190476,7692.8571428571,1100,30.4,12.3428571429,0,4.2571428571,0,7.3285714286,53.6428571429,141.2857142857,73.53,1144.2857142857
2012-12-02,1604.7619047619,1047.6190476191,325.2380952381,1604.7619047619,1328.5714285714,1338.0952380952,2317.8571428571,564.2857142857,685.7142857143,7250,1100,32.3285714286,14.2857142857,0,3.7428571429,0,7.9857142857,64.7857142857,181.7142857143,73.53,1163.8095238095
2012-12-09,1620.2380952381,1364.880952381,343.3333333333,1620.2380952381,1387.5,1486.9047619048,2342.8571428571,433.9285714286,680.9523809524,8214.2857142857,1100,31.1428571429,16.1285714286,0,4.2142857143,0,8.7428571429,61.5714285714,170.4285714286,73.53,1279.7619047619
2012-12-16,1554.7619047619,1282.8571428571,389.2857142857,1554.7619047619,1259.7619047619,1365.4761904762,2346.4285714286,467.8571428571,635.7142857143,7678.5714285714,1100,31.6,12.8571428571,0,3.8428571429,0,9.0714285714,61.5714285714,185.5,73.53,1299.5714285714
2012-12-23,1919.0476190476,1297.6190476191,321.4285714286,1919.0476190476,1051.4285714286,1207.1428571429,2385.7142857143,429.7619047619,589.2857142857,8521.4285714286,1100,NA,NA,NA,NA,NA,NA,63.4761904762,156.7857142857,73.53,1243.5714285714
2012-12-30,1852.380952381,1052.380952381,364.2857142857,1852.380952381,1375,1022.6190476191,2310.7142857143,432.1428571429,559.5238095238,8478.5714285714,1100,NA,NA,NA,NA,NA,NA,66.1011904762,161.1428571429,73.53,1145.2380952381
2013-01-06,1871.4285714286,1007.1428571429,414.2857142857,1871.4285714286,1250,1296.4285714286,2275,534.2857142857,539.2857142857,8428.5714285714,1100,NA,NA,NA,NA,NA,NA,62.1666666667,145.7380952381,74.2071428571,994.2857142857
2013-01-13,1935.7142857143,1082.2619047619,430.3571428571,1935.7142857143,1149.0476190476,1161.9047619048,2289.2857142857,539.880952381,566.0714285714,8635.7142857143,1100,30.2142857143,10.0285714286,0,3.9285714286,0,8.6428571429,65.4285714286,145.6428571429,74.32,1077.2619047619
2013-01-20,1973.8095238095,1096.4285714286,428.5714285714,1973.8095238095,1000,1014.880952381,2210.7142857143,575,482.1428571429,8692.8571428571,1100,31.6,12.6142857143,0,3.9714285714,0,8.8714285714,65.1428571429,169.2857142857,74.1828571429,1057.8571428571
2013-01-27,2091.6666666667,1239.2857142857,391.0714285714,2091.6666666667,1069.6428571429,1089.880952381,2182.1428571429,538.6904761905,532.1428571429,8439.2857142857,1100,30.9142857143,11.0857142857,0,3.5285714286,0,7.7714285714,62.5,131.1428571429,74,1219.6428571429
2013-02-03,2061.4285714286,1194.0476190476,369.6428571429,2061.4285714286,918.8095238095,1279.7619047619,2150,592.8571428571,468.4523809524,8657.1428571429,1100,31.0428571429,12.8142857143,0,2.8714285714,0,6.2,62.3571428571,145,74,1296.3095238095
2013-02-10,2154.1666666667,1282.1428571429,389.2857142857,2154.1666666667,966.0714285714,1370.8333333333,2203.5714285714,609.5238095238,540.4761904762,9050,1100,31.2285714286,14.4142857143,0,4.2857142857,0,7.9857142857,61.1428571429,132.3571428571,74,1180.3571428571
2013-02-17,2325,1100,382.1428571429,2325,907.1428571429,1003.5714285714,2153.5714285714,653.5714285714,476.1904761905,8735.7142857143,1100,32.7857142857,16.2571428571,0,4.9714285714,0,7.8857142857,61.5714285714,151.2142857143,74.54,987.1428571429
2013-02-24,2037.5,1249.1071428571,389.2857142857,2037.5,915.3571428571,1031.25,2092.8571428571,794.6428571429,514.2857142857,8071.4285714286,1100,33.0142857143,12.3285714286,0,5.3714285714,0,9.9428571429,60.3571428571,160.8571428571,75.89,999.4642857143
2013-03-03,1877.9761904762,1179.4642857143,450,1877.9761904762,930.3571428571,1106.7261904762,2078.5714285714,842.2619047619,478.0357142857,7892.8571428571,1100,33.8714285714,12.7285714286,0,5.8714285714,0,9.7428571429,57.2857142857,169.2857142857,76.3957142857,934.0476190476
2013-03-10,2422.6190476191,1253.5714285714,457.1428571429,2422.6190476191,886.2857142857,1038.6904761905,2192.8571428571,849.4047619048,501.1904761905,8392.8571428571,1100,34.9857142857,13.7,0,7.3571428571,0,9.5285714286,46.5,119.0714285714,77.66,729.0476190476
2013-03-17,2544.0476190476,1439.2857142857,492.8571428571,2544.0476190476,895,910.7142857143,2403.5714285714,823.8095238095,480.3571428571,10071.4285714286,1100,35.6285714286,16.6285714286,0.4,7.3428571429,0,8.4714285714,39.2142857143,114.5,76.94,770.7142857143
2013-03-24,2583.9285714286,1475,571.4285714286,2583.9285714286,922.8571428571,1004.7619047619,2317.8571428571,617.8571428571,501.1904761905,10714.2857142857,1100,35.4428571429,15.4571428571,0,8.5857142857,0,9.3714285714,35.8571428571,109.5,75.14,861.4285714286
2013-03-31,2683.3333333333,1289.2857142857,503.5714285714,2683.3333333333,1096.4285714286,1023.8095238095,2382.1428571429,580.7142857143,591.6666666667,10357.1428571429,1100,35.9285714286,17.5,0,8.4,0,8.5571428571,35.5,124,75.14,844.2857142857
2013-04-07,3000.2380952381,1413.0952380952,561.9047619048,3000.2380952381,1145.5952380952,1095.2380952381,2325,749.7619047619,711.9047619048,10000,1100,37,17.0571428571,0,9.3,0,9.8142857143,36.4285714286,126.4285714286,74.2928571429,1025.2380952381
2013-04-14,2800.1984126984,1433.3333333333,583.3333333333,2800.1984126984,1079.2857142857,918.4523809524,2289.2857142857,838.0952380952,585.7142857143,10928.5714285714,1100,38.3428571429,19.4857142857,0,10.4571428571,0,9.4714285714,39.7142857143,141.7857142857,74.14,930.7142857143
2013-04-21,2696.4285714286,1288.0952380952,550,2696.4285714286,1264.7619047619,1009.5238095238,2260.7142857143,719.0476190476,580.9523809524,10821.4285714286,1100,35.9,19,0,11.2285714286,0,10.7571428571,34.7142857143,123.5714285714,73.06,787.380952381
2013-04-28,2503.5714285714,1150,467.8571428571,2503.5714285714,1305.3571428571,1141.9642857143,2432.1428571429,734.5238095238,592.8571428571,12142.8571428571,1100,37.9857142857,21.7857142857,0,9.8142857143,0,10.0857142857,27.5714285714,113.8571428571,72.88,785.4761904762
2013-05-05,2583.3333333333,1186.5079365079,520.2380952381,2583.3333333333,1304.4642857143,1246.4285714286,2307.1428571429,881.746031746,584.8214285714,12714.2857142857,1100,39.9571428571,23.3857142857,0,11.6,0,10.1428571429,36.6428571429,143,70.63,829.2857142857
2013-05-12,2740.2777777778,1433.3333333333,569.0476190476,2740.2777777778,1478.8095238095,1177.380952381,2221.4285714286,926.1904761905,790.4761904762,10142.8571428571,1100,38.6428571429,23.2857142857,0,11.0285714286,0,10.1428571429,42.8571428571,177.4285714286,69.73,841.1904761905
2013-05-19,2670.2380952381,1436.9047619048,559.5238095238,2670.2380952381,1470.8333333333,1557.1428571429,2275,911.9047619048,1194.0476190476,10000,1100,36.5142857143,23.6285714286,0,10.1285714286,0,7.9714285714,24.9285714286,134.7142857143,69.73,827.1428571429
2013-05-26,2994.0476190476,1358.3333333333,576.1904761905,2994.0476190476,1522.1428571429,1524.2857142857,2314.2857142857,1280.9523809524,1790.4761904762,10142.8571428571,1100,37.0428571429,24.6714285714,0,10.7857142857,0,8.6857142857,37.9285714286,178.0714285714,70.53,883.3333333333
2013-06-02,2779.0476190476,1255.9523809524,626.1904761905,2779.0476190476,1533.3333333333,1554.7619047619,2375,1408.3333333333,1865.4761904762,9214.2857142857,1100,36.0857142857,24.1142857143,0,10.1428571429,0,8.9571428571,46.2857142857,195.9285714286,71.4014285714,1153.0952380952
2013-06-09,3085.7142857143,1337.6190476191,800,3085.7142857143,1457.5,1306.746031746,2325,2074.0476190476,2000.7142857143,9000,1100,33.9285714286,22.4428571429,12.5714285714,5.4428571429,1.1428571429,4.2714285714,46.5,204.9285714286,72.08,1397.7380952381
2013-06-16,3123.8095238095,985.7142857143,757.1428571429,3123.8095238095,1287.1428571429,1211.1904761905,2325,2038.5714285714,2052.8571428571,9000,1100,28.6,22.3428571429,12.2857142857,5.5285714286,6.8571428571,1.5428571429,53.8571428571,232.8571428571,72.44,1283.5714285714
2013-06-23,3024.4047619048,1348.8095238095,836.9047619048,3024.4047619048,1252.380952381,1734.5238095238,2342.8571428571,2245.2380952381,1911.9047619048,11678.5714285714,1100,28.4142857143,22.3285714286,7.3428571429,3.6714285714,1.2857142857,4.4571428571,70.5714285714,249.7857142857,74.6,1326.1904761905
2013-06-30,3416.6666666667,988.0952380952,1079.1666666667,3416.6666666667,1340.4761904762,1885.7142857143,2296.4285714286,2092.8571428571,2009.5238095238,10678.5714285714,1100,27.9857142857,22.2714285714,5.0571428571,3,3,1.2857142857,78.8571428571,251.9285714286,75.2571428571,1331.9047619048
2013-07-07,3250,942.8571428571,1242.8571428571,3250,1269.0476190476,1682.1428571429,2353.5714285714,2292.8571428571,3003.5714285714,11321.4285714286,1100,28.0571428571,22.1285714286,1.8285714286,3.3571428571,2.7428571429,0.8571428571,82.6428571429,260.5,75.79,1539.2857142857
2013-07-14,3642.8571428571,922.0238095238,1335.1190476191,3642.8571428571,1140.4761904762,1542.8571428571,2250.4285714286,2278.5714285714,1984.5238095238,10142.8571428571,1100,27.4,21.6142857143,5.8285714286,2.9142857143,1.6142857143,1,80.0714285714,250.0714285714,75.79,1745.4761904762
2013-07-21,3916.6666666667,1117.8571428571,1278.5714285714,3916.6666666667,1247.1428571429,1500,2310.8571428571,2438.5714285714,2141.6666666667,10071.4285714286,1100,26.2428571429,21.6285714286,5.8142857143,2.4857142857,0.2714285714,1,83.5,262.2857142857,77.73,2198.8095238095
2013-07-28,3589.2857142857,989.2857142857,1022.6190476191,3589.2857142857,1121.4285714286,1352.380952381,2271.4285714286,1726.7857142857,1776.7857142857,10571.4285714286,1100,25.7857142857,21.6,11.6857142857,2.0428571429,0.3571428571,1,83.2857142857,249.5,77.73,2158.3333333333
2013-08-04,3446.4285714286,648.8095238095,1346.4285714286,3446.4285714286,1190.4761904762,1209.5238095238,2342.8571428571,1055.9523809524,1169.0476190476,9935.7142857143,1100,NA,NA,NA,NA,NA,NA,80.1666666667,244.880952381,78.2328571429,2178.2738095238
2013-08-11,3500,689.5833333333,1875,3500,1194.5634920635,1471.2508080155,2375,1085.3174603175,1017.2495151907,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,78.61,3200
2013-08-18,3500,607.5630252101,1700,3500,1214.2857142857,1496.1538461539,2375,1192.4369747899,1002.3076923077,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,78.61,4279.5238095238
2013-08-25,3500,608.8235294118,1525,3500,1216.6666666667,1496.1538461539,2375,1191.1764705882,1002.3076923077,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,78.61,3459.5238095238
2013-09-01,3500,608.8235294118,1350,3500,1216.6666666667,1457.1095571096,2375,1191.1764705882,985.9876398112,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,79.0328571429,3488.0952380952
2013-09-08,2067.4603174603,1096.8253968254,1175,2067.4603174603,1154.1666666667,953.5714285714,2375,803.1746031746,651.9047619048,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,81.57,3524.8366013072
2013-09-15,1566.6666666667,1266.6666666667,1000,1566.6666666667,1130,933.3333333333,2375,666.6666666667,616.6666666667,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,82.1557142857,3848.8095238095
2013-09-22,1566.6666666667,1266.6666666667,825,1566.6666666667,1130,933.3333333333,2375,666.6666666667,616.6666666667,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,83.62,4907.9761904762
2013-09-29,1546.4285714286,1247.6190476191,678.5714285714,1546.4285714286,1118.5714285714,953.5714285714,2375,714.2857142857,632.7380952381,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,83.62,2906.5476190476
2013-10-06,1787.5,1076.1904761905,869.6428571429,1787.5,1178.2738095238,994.6428571429,2453.5714285714,975,823.8095238095,9000,1100,NA,NA,NA,NA,NA,NA,79.6666666667,242.6666666667,80.08,3287.5
