"","Date","PetrolPrice"
"1907",2007-07-13,48.38
"1908",2007-07-14,48.38
"1909",2007-07-15,48.38
"1910",2007-07-16,48.38
"1911",2007-07-17,48.38
"1912",2007-07-18,48.38
"1913",2007-07-19,48.38
"1914",2007-07-20,48.38
"1915",2007-07-21,48.38
"1916",2007-07-22,48.38
"1917",2007-07-23,48.38
"1918",2007-07-24,48.38
"1919",2007-07-25,48.38
"1920",2007-07-26,48.38
"1921",2007-07-27,48.38
"1922",2007-07-28,48.38
"1923",2007-07-29,48.38
"1924",2007-07-30,48.38
"1925",2007-07-31,48.38
"1926",2007-08-01,48.38
"1927",2007-08-02,48.38
"1928",2007-08-03,48.38
"1929",2007-08-04,48.38
"1930",2007-08-05,48.38
"1931",2007-08-06,48.38
"1932",2007-08-07,48.38
"1933",2007-08-08,48.38
"1934",2007-08-09,48.38
"1935",2007-08-10,48.38
"1936",2007-08-11,48.38
"1937",2007-08-12,48.38
"1938",2007-08-13,48.38
"1939",2007-08-14,48.38
"1940",2007-08-15,48.38
"1941",2007-08-16,48.38
"1942",2007-08-17,48.38
"1943",2007-08-18,48.38
"1944",2007-08-19,48.38
"1945",2007-08-20,48.38
"1946",2007-08-21,48.38
"1947",2007-08-22,48.38
"1948",2007-08-23,48.38
"1949",2007-08-24,48.38
"1950",2007-08-25,48.38
"1951",2007-08-26,48.38
"1952",2007-08-27,48.38
"1953",2007-08-28,48.38
"1954",2007-08-29,48.38
"1955",2007-08-30,48.38
"1956",2007-08-31,48.38
"1957",2007-09-01,48.38
"1958",2007-09-02,48.38
"1959",2007-09-03,48.38
"1960",2007-09-04,48.38
"1961",2007-09-05,48.38
"1962",2007-09-06,48.38
"1963",2007-09-07,48.38
"1964",2007-09-08,48.38
"1965",2007-09-09,48.38
"1966",2007-09-10,48.38
"1967",2007-09-11,48.38
"1968",2007-09-12,48.38
"1969",2007-09-13,48.38
"1970",2007-09-14,48.38
"1971",2007-09-15,48.38
"1972",2007-09-16,48.38
"1973",2007-09-17,48.38
"1974",2007-09-18,48.38
"1975",2007-09-19,48.38
"1976",2007-09-20,48.38
"1977",2007-09-21,48.38
"1978",2007-09-22,48.38
"1979",2007-09-23,48.38
"1980",2007-09-24,48.38
"1981",2007-09-25,48.38
"1982",2007-09-26,48.38
"1983",2007-09-27,48.38
"1984",2007-09-28,48.38
"1985",2007-09-29,48.38
"1986",2007-09-30,48.38
"1987",2007-10-01,48.38
"1988",2007-10-02,48.38
"1989",2007-10-03,48.38
"1990",2007-10-04,48.38
"1991",2007-10-05,48.38
"1992",2007-10-06,48.38
"1993",2007-10-07,48.38
"1994",2007-10-08,48.38
"1995",2007-10-09,48.38
"1996",2007-10-10,48.38
"1997",2007-10-11,48.38
"1998",2007-10-12,48.38
"1999",2007-10-13,48.38
"2000",2007-10-14,48.38
"2001",2007-10-15,48.38
"2002",2007-10-16,48.38
"2003",2007-10-17,48.38
"2004",2007-10-18,48.38
"2005",2007-10-19,48.38
"2006",2007-10-20,48.38
"2007",2007-10-21,48.38
"2008",2007-10-22,48.38
"2009",2007-10-23,48.38
"2010",2007-10-24,48.38
"2011",2007-10-25,48.38
"2012",2007-10-26,48.38
"2013",2007-10-27,48.38
"2014",2007-10-28,48.38
"2015",2007-10-29,48.38
"2016",2007-10-30,48.38
"2017",2007-10-31,48.38
"2018",2007-11-01,48.38
"2019",2007-11-02,48.38
"2020",2007-11-03,48.38
"2021",2007-11-04,48.38
"2022",2007-11-05,48.38
"2023",2007-11-06,48.38
"2024",2007-11-07,48.38
"2025",2007-11-08,48.38
"2026",2007-11-09,48.38
"2027",2007-11-10,48.38
"2028",2007-11-11,48.38
"2029",2007-11-12,48.38
"2030",2007-11-13,48.38
"2031",2007-11-14,48.38
"2032",2007-11-15,48.38
"2033",2007-11-16,48.38
"2034",2007-11-17,48.38
"2035",2007-11-18,48.38
"2036",2007-11-19,48.38
"2037",2007-11-20,48.38
"2038",2007-11-21,48.38
"2039",2007-11-22,48.38
"2040",2007-11-23,48.38
"2041",2007-11-24,48.38
"2042",2007-11-25,48.38
"2043",2007-11-26,48.38
"2044",2007-11-27,48.38
"2045",2007-11-28,48.38
"2046",2007-11-29,48.38
"2047",2007-11-30,48.38
"2048",2007-12-01,48.38
"2049",2007-12-02,48.38
"2050",2007-12-03,48.38
"2051",2007-12-04,48.38
"2052",2007-12-05,48.38
"2053",2007-12-06,48.38
"2054",2007-12-07,48.38
"2055",2007-12-08,48.38
"2056",2007-12-09,48.38
"2057",2007-12-10,48.38
"2058",2007-12-11,48.38
"2059",2007-12-12,48.38
"2060",2007-12-13,48.38
"2061",2007-12-14,48.38
"2062",2007-12-15,48.38
"2063",2007-12-16,48.38
"2064",2007-12-17,48.38
"2065",2007-12-18,48.38
"2066",2007-12-19,48.38
"2067",2007-12-20,48.38
"2068",2007-12-21,48.38
"2069",2007-12-22,48.38
"2070",2007-12-23,48.38
"2071",2007-12-24,48.38
"2072",2007-12-25,48.38
"2073",2007-12-26,48.38
"2074",2007-12-27,48.38
"2075",2007-12-28,48.38
"2076",2007-12-29,48.38
"2077",2007-12-30,48.38
"2078",2007-12-31,48.38
"2079",2008-01-01,48.38
"2080",2008-01-02,48.38
"2081",2008-01-03,48.38
"2082",2008-01-04,48.38
"2083",2008-01-05,48.38
"2084",2008-01-06,48.38
"2085",2008-01-07,48.38
"2086",2008-01-08,48.38
"2087",2008-01-09,48.38
"2088",2008-01-10,48.38
"2089",2008-01-11,48.38
"2090",2008-01-12,48.38
"2091",2008-01-13,48.38
"2092",2008-01-14,48.38
"2093",2008-01-15,48.38
"2094",2008-01-16,48.38
"2095",2008-01-17,48.38
"2096",2008-01-18,48.38
"2097",2008-01-19,48.38
"2098",2008-01-20,48.38
"2099",2008-01-21,48.38
"2100",2008-01-22,48.38
"2101",2008-01-23,48.38
"2102",2008-01-24,48.38
"2103",2008-01-25,48.38
"2104",2008-01-26,48.38
"2105",2008-01-27,48.38
"2106",2008-01-28,48.38
"2107",2008-01-29,48.38
"2108",2008-01-30,48.38
"2109",2008-01-31,48.38
"2110",2008-02-01,48.38
"2111",2008-02-02,48.38
"2112",2008-02-03,48.38
"2113",2008-02-04,48.38
"2114",2008-02-05,48.38
"2115",2008-02-06,48.38
"2116",2008-02-07,48.38
"2117",2008-02-08,48.38
"2118",2008-02-09,48.38
"2119",2008-02-10,48.38
"2120",2008-02-11,48.38
"2121",2008-02-12,48.38
"2122",2008-02-13,48.38
"2123",2008-02-14,48.38
"2124",2008-02-15,50.51
"2125",2008-02-15,50.51
"2126",2008-02-16,50.51
"2127",2008-02-17,50.51
"2128",2008-02-18,50.51
"2129",2008-02-19,50.51
"2130",2008-02-20,50.51
"2131",2008-02-21,50.51
"2132",2008-02-22,50.51
"2133",2008-02-23,50.51
"2134",2008-02-24,50.51
"2135",2008-02-25,50.51
"2136",2008-02-26,50.51
"2137",2008-02-27,50.51
"2138",2008-02-28,50.51
"2139",2008-02-29,50.51
"2140",2008-03-01,50.51
"2141",2008-03-02,50.51
"2142",2008-03-03,50.51
"2143",2008-03-04,50.51
"2144",2008-03-05,50.51
"2145",2008-03-06,50.51
"2146",2008-03-07,50.51
"2147",2008-03-08,50.51
"2148",2008-03-09,50.51
"2149",2008-03-10,50.51
"2150",2008-03-11,50.51
"2151",2008-03-12,50.51
"2152",2008-03-13,50.51
"2153",2008-03-14,50.51
"2154",2008-03-15,50.51
"2155",2008-03-16,50.51
"2156",2008-03-17,50.51
"2157",2008-03-18,50.51
"2158",2008-03-19,50.51
"2159",2008-03-20,50.51
"2160",2008-03-21,50.51
"2161",2008-03-22,50.51
"2162",2008-03-23,50.51
"2163",2008-03-24,50.51
"2164",2008-03-25,50.51
"2165",2008-03-26,50.51
"2166",2008-03-27,50.51
"2167",2008-03-28,50.51
"2168",2008-03-29,50.51
"2169",2008-03-30,50.51
"2170",2008-03-31,50.51
"2171",2008-04-01,50.51
"2172",2008-04-02,50.51
"2173",2008-04-03,50.51
"2174",2008-04-04,50.51
"2175",2008-04-05,50.51
"2176",2008-04-06,50.51
"2177",2008-04-07,50.51
"2178",2008-04-08,50.51
"2179",2008-04-09,50.51
"2180",2008-04-10,50.51
"2181",2008-04-11,50.51
"2182",2008-04-12,50.51
"2183",2008-04-13,50.51
"2184",2008-04-14,50.51
"2185",2008-04-15,50.51
"2186",2008-04-16,50.51
"2187",2008-04-17,50.51
"2188",2008-04-18,50.51
"2189",2008-04-19,50.51
"2190",2008-04-20,50.51
"2191",2008-04-21,50.51
"2192",2008-04-22,50.51
"2193",2008-04-23,50.51
"2194",2008-04-24,50.51
"2195",2008-04-25,50.51
"2196",2008-04-26,50.51
"2197",2008-04-27,50.51
"2198",2008-04-28,50.51
"2199",2008-04-29,50.51
"2200",2008-04-30,50.51
"2201",2008-05-01,50.51
"2202",2008-05-02,50.51
"2203",2008-05-03,50.51
"2204",2008-05-04,50.51
"2205",2008-05-05,50.51
"2206",2008-05-06,50.51
"2207",2008-05-07,50.51
"2208",2008-05-08,50.51
"2209",2008-05-09,50.51
"2210",2008-05-10,50.51
"2211",2008-05-11,50.51
"2212",2008-05-12,50.51
"2213",2008-05-13,50.51
"2214",2008-05-14,50.51
"2215",2008-05-15,50.51
"2216",2008-05-16,50.51
"2217",2008-05-17,50.51
"2218",2008-05-18,50.51
"2219",2008-05-19,50.51
"2220",2008-05-20,50.51
"2221",2008-05-21,50.51
"2222",2008-05-22,50.51
"2223",2008-05-23,50.51
"2224",2008-05-24,50.54
"2225",2008-05-24,50.54
"2226",2008-05-25,50.54
"2227",2008-05-26,50.54
"2228",2008-05-27,50.54
"2229",2008-05-28,50.54
"2230",2008-05-29,50.54
"2231",2008-05-30,50.54
"2232",2008-05-31,50.54
"2233",2008-06-01,50.54
"2234",2008-06-02,50.54
"2235",2008-06-03,50.54
"2236",2008-06-04,50.54
"2237",2008-06-05,50.54
"2238",2008-06-06,55.88
"2239",2008-06-06,55.88
"2240",2008-06-07,55.88
"2241",2008-06-08,55.88
"2242",2008-06-09,55.88
"2243",2008-06-10,55.88
"2244",2008-06-11,55.88
"2245",2008-06-12,55.88
"2246",2008-06-13,55.88
"2247",2008-06-14,55.88
"2248",2008-06-15,55.88
"2249",2008-06-16,55.88
"2250",2008-06-17,55.88
"2251",2008-06-18,55.88
"2252",2008-06-19,55.88
"2253",2008-06-20,55.88
"2254",2008-06-21,55.88
"2255",2008-06-22,55.88
"2256",2008-06-23,55.88
"2257",2008-06-24,55.88
"2258",2008-06-25,55.88
"2259",2008-06-26,55.88
"2260",2008-06-27,55.88
"2261",2008-06-28,55.88
"2262",2008-06-29,55.88
"2263",2008-06-30,55.88
"2264",2008-07-01,55.88
"2265",2008-07-02,55.88
"2266",2008-07-03,55.88
"2267",2008-07-04,55.88
"2268",2008-07-05,55.88
"2269",2008-07-06,55.88
"2270",2008-07-07,55.88
"2271",2008-07-08,55.88
"2272",2008-07-09,55.88
"2273",2008-07-10,55.88
"2274",2008-07-11,55.88
"2275",2008-07-12,55.88
"2276",2008-07-13,55.88
"2277",2008-07-14,55.88
"2278",2008-07-15,55.88
"2279",2008-07-16,55.04
"2280",2008-07-16,55.04
"2281",2008-07-17,55.04
"2282",2008-07-18,55.04
"2283",2008-07-19,55.04
"2284",2008-07-20,55.04
"2285",2008-07-21,55.04
"2286",2008-07-22,55.04
"2287",2008-07-23,55.04
"2288",2008-07-24,55.04
"2289",2008-07-25,55.04
"2290",2008-07-26,55.04
"2291",2008-07-27,55.04
"2292",2008-07-28,55.04
"2293",2008-07-29,55.04
"2294",2008-07-30,55.04
"2295",2008-07-31,55.04
"2296",2008-08-01,55.04
"2297",2008-08-02,55.04
"2298",2008-08-03,55.04
"2299",2008-08-04,55.04
"2300",2008-08-05,55.04
"2301",2008-08-06,55.04
"2302",2008-08-07,55.04
"2303",2008-08-08,55.04
"2304",2008-08-09,55.04
"2305",2008-08-10,55.04
"2306",2008-08-11,55.04
"2307",2008-08-12,55.04
"2308",2008-08-13,55.04
"2309",2008-08-14,55.04
"2310",2008-08-15,55.04
"2311",2008-08-16,55.04
"2312",2008-08-17,55.04
"2313",2008-08-18,55.04
"2314",2008-08-19,55.04
"2315",2008-08-20,55.04
"2316",2008-08-21,55.04
"2317",2008-08-22,55.04
"2318",2008-08-23,55.04
"2319",2008-08-24,55.04
"2320",2008-08-25,55.04
"2321",2008-08-26,55.04
"2322",2008-08-27,55.04
"2323",2008-08-28,55.04
"2324",2008-08-29,55.04
"2325",2008-08-30,55.04
"2326",2008-08-31,55.04
"2327",2008-09-01,55.04
"2328",2008-09-02,55.04
"2329",2008-09-03,55.04
"2330",2008-09-04,55.04
"2331",2008-09-05,55.04
"2332",2008-09-06,55.04
"2333",2008-09-07,55.04
"2334",2008-09-08,55.04
"2335",2008-09-09,55.04
"2336",2008-09-10,55.04
"2337",2008-09-11,55.04
"2338",2008-09-12,55.04
"2339",2008-09-13,55.04
"2340",2008-09-14,55.04
"2341",2008-09-15,55.04
"2342",2008-09-16,55.04
"2343",2008-09-17,55.04
"2344",2008-09-18,55.04
"2345",2008-09-19,55.04
"2346",2008-09-20,55.04
"2347",2008-09-21,55.04
"2348",2008-09-22,55.04
"2349",2008-09-23,55.04
"2350",2008-09-24,55.04
"2351",2008-09-25,55.04
"2352",2008-09-26,55.04
"2353",2008-09-27,55.04
"2354",2008-09-28,55.04
"2355",2008-09-29,55.04
"2356",2008-09-30,55.04
"2357",2008-10-01,55.04
"2358",2008-10-02,55.04
"2359",2008-10-03,55.04
"2360",2008-10-04,55.04
"2361",2008-10-05,55.04
"2362",2008-10-06,55.04
"2363",2008-10-07,55.04
"2364",2008-10-08,55.04
"2365",2008-10-09,55.04
"2366",2008-10-10,55.04
"2367",2008-10-11,55.04
"2368",2008-10-12,55.04
"2369",2008-10-13,55.04
"2370",2008-10-14,55.04
"2371",2008-10-15,55.04
"2372",2008-10-16,55.04
"2373",2008-10-17,55.04
"2374",2008-10-18,55.04
"2375",2008-10-19,55.04
"2376",2008-10-20,55.04
"2377",2008-10-21,55.04
"2378",2008-10-22,55.04
"2379",2008-10-23,55.04
"2380",2008-10-24,55.04
"2381",2008-10-25,55.04
"2382",2008-10-26,55.04
"2383",2008-10-27,55.04
"2384",2008-10-28,55.04
"2385",2008-10-29,55.04
"2386",2008-10-30,55.04
"2387",2008-10-31,55.04
"2388",2008-11-01,55.04
"2389",2008-11-02,55.04
"2390",2008-11-03,55.04
"2391",2008-11-04,55.04
"2392",2008-11-05,55.04
"2393",2008-11-06,55.04
"2394",2008-11-06,55.04
"2395",2008-11-07,55.04
"2396",2008-11-08,55.04
"2397",2008-11-09,55.04
"2398",2008-11-10,55.04
"2399",2008-11-11,55.04
"2400",2008-11-12,55.04
"2401",2008-11-13,55.04
"2402",2008-11-14,55.04
"2403",2008-11-15,55.04
"2404",2008-11-16,55.04
"2405",2008-11-17,55.04
"2406",2008-11-18,55.04
"2407",2008-11-19,55.04
"2408",2008-11-20,55.04
"2409",2008-11-21,55.04
"2410",2008-11-22,55.04
"2411",2008-11-23,55.04
"2412",2008-11-24,55.04
"2413",2008-11-25,55.04
"2414",2008-11-26,55.04
"2415",2008-11-27,55.04
"2416",2008-11-28,55.04
"2417",2008-11-29,55.04
"2418",2008-11-30,55.04
"2419",2008-12-01,55.04
"2420",2008-12-02,55.04
"2421",2008-12-03,55.04
"2422",2008-12-04,55.04
"2423",2008-12-05,55.04
"2424",2008-12-06,49.8
"2425",2008-12-06,49.8
"2426",2008-12-07,49.8
"2427",2008-12-08,49.8
"2428",2008-12-09,49.8
"2429",2008-12-10,49.8
"2430",2008-12-11,49.8
"2431",2008-12-12,49.8
"2432",2008-12-13,49.8
"2433",2008-12-14,49.8
"2434",2008-12-15,49.8
"2435",2008-12-16,49.8
"2436",2008-12-17,49.8
"2437",2008-12-18,49.8
"2438",2008-12-19,49.8
"2439",2008-12-20,49.8
"2440",2008-12-21,49.8
"2441",2008-12-22,49.8
"2442",2008-12-23,49.8
"2443",2008-12-24,49.8
"2444",2008-12-25,49.8
"2445",2008-12-26,49.8
"2446",2008-12-27,49.8
"2447",2008-12-28,49.8
"2448",2008-12-29,49.8
"2449",2008-12-30,49.8
"2450",2008-12-31,49.8
"2451",2009-01-01,49.8
"2452",2009-01-02,49.8
"2453",2009-01-03,49.8
"2454",2009-01-04,49.8
"2455",2009-01-05,49.8
"2456",2009-01-06,49.8
"2457",2009-01-07,49.8
"2458",2009-01-08,49.8
"2459",2009-01-09,49.8
"2460",2009-01-10,49.8
"2461",2009-01-11,49.8
"2462",2009-01-12,49.8
"2463",2009-01-13,49.8
"2464",2009-01-14,49.8
"2465",2009-01-15,49.8
"2466",2009-01-16,49.8
"2467",2009-01-17,49.8
"2468",2009-01-18,49.8
"2469",2009-01-19,49.8
"2470",2009-01-20,49.8
"2471",2009-01-21,49.8
"2472",2009-01-22,49.8
"2473",2009-01-23,49.8
"2474",2009-01-24,49.8
"2475",2009-01-25,49.8
"2476",2009-01-26,49.8
"2477",2009-01-27,49.8
"2478",2009-01-28,49.8
"2479",2009-01-29,44.55
"2480",2009-01-29,44.55
"2481",2009-01-30,44.55
"2482",2009-01-31,44.55
"2483",2009-02-01,44.55
"2484",2009-02-02,44.55
"2485",2009-02-03,44.55
"2486",2009-02-04,44.55
"2487",2009-02-05,44.55
"2488",2009-02-06,44.55
"2489",2009-02-07,44.55
"2490",2009-02-08,44.55
"2491",2009-02-09,44.55
"2492",2009-02-10,44.55
"2493",2009-02-11,44.55
"2494",2009-02-12,44.55
"2495",2009-02-13,44.55
"2496",2009-02-14,44.55
"2497",2009-02-15,44.55
"2498",2009-02-16,44.55
"2499",2009-02-17,44.55
"2500",2009-02-18,44.55
"2501",2009-02-19,44.55
"2502",2009-02-20,44.55
"2503",2009-02-21,44.55
"2504",2009-02-22,44.55
"2505",2009-02-23,44.55
"2506",2009-02-24,44.55
"2507",2009-02-25,44.55
"2508",2009-02-26,44.55
"2509",2009-02-27,44.55
"2510",2009-02-28,44.55
"2511",2009-03-01,44.55
"2512",2009-03-02,44.55
"2513",2009-03-03,44.55
"2514",2009-03-04,44.55
"2515",2009-03-05,44.55
"2516",2009-03-06,44.55
"2517",2009-03-07,44.55
"2518",2009-03-08,44.55
"2519",2009-03-09,44.55
"2520",2009-03-10,44.55
"2521",2009-03-11,44.55
"2522",2009-03-12,44.55
"2523",2009-03-13,44.55
"2524",2009-03-14,44.55
"2525",2009-03-15,44.55
"2526",2009-03-16,44.55
"2527",2009-03-17,44.55
"2528",2009-03-18,44.55
"2529",2009-03-19,44.55
"2530",2009-03-20,44.55
"2531",2009-03-21,44.55
"2532",2009-03-22,44.55
"2533",2009-03-23,44.55
"2534",2009-03-24,44.55
"2535",2009-03-25,44.55
"2536",2009-03-26,44.55
"2537",2009-03-27,44.55
"2538",2009-03-28,44.55
"2539",2009-03-29,44.55
"2540",2009-03-30,44.55
"2541",2009-03-31,44.55
"2542",2009-04-01,44.55
"2543",2009-04-02,44.55
"2544",2009-04-03,44.55
"2545",2009-04-04,44.55
"2546",2009-04-05,44.55
"2547",2009-04-06,44.55
"2548",2009-04-07,44.55
"2549",2009-04-08,44.55
"2550",2009-04-09,44.55
"2551",2009-04-10,44.55
"2552",2009-04-11,44.55
"2553",2009-04-12,44.55
"2554",2009-04-13,44.55
"2555",2009-04-14,44.55
"2556",2009-04-15,44.55
"2557",2009-04-16,44.55
"2558",2009-04-17,44.55
"2559",2009-04-18,44.55
"2560",2009-04-19,44.55
"2561",2009-04-20,44.55
"2562",2009-04-21,44.55
"2563",2009-04-22,44.55
"2564",2009-04-23,44.55
"2565",2009-04-24,44.55
"2566",2009-04-25,44.55
"2567",2009-04-26,44.55
"2568",2009-04-27,44.55
"2569",2009-04-28,44.55
"2570",2009-04-29,44.55
"2571",2009-04-30,44.55
"2572",2009-05-01,44.55
"2573",2009-05-02,44.55
"2574",2009-05-03,44.55
"2575",2009-05-04,44.55
"2576",2009-05-05,44.55
"2577",2009-05-06,44.55
"2578",2009-05-07,44.55
"2579",2009-05-08,44.55
"2580",2009-05-09,44.55
"2581",2009-05-10,44.55
"2582",2009-05-11,44.55
"2583",2009-05-12,44.55
"2584",2009-05-13,44.55
"2585",2009-05-14,44.55
"2586",2009-05-15,44.55
"2587",2009-05-16,44.55
"2588",2009-05-17,44.55
"2589",2009-05-18,44.55
"2590",2009-05-19,44.55
"2591",2009-05-20,44.55
"2592",2009-05-21,44.55
"2593",2009-05-22,44.55
"2594",2009-05-23,44.55
"2595",2009-05-24,44.55
"2596",2009-05-25,44.55
"2597",2009-05-26,44.55
"2598",2009-05-27,44.55
"2599",2009-05-28,44.55
"2600",2009-05-29,44.55
"2601",2009-05-30,44.55
"2602",2009-05-31,44.55
"2603",2009-06-01,44.55
"2604",2009-06-02,44.55
"2605",2009-06-03,44.55
"2606",2009-06-04,44.55
"2607",2009-06-05,44.55
"2608",2009-06-06,44.55
"2609",2009-06-07,44.55
"2610",2009-06-08,44.55
"2611",2009-06-09,44.55
"2612",2009-06-10,44.55
"2613",2009-06-11,44.55
"2614",2009-06-12,44.55
"2615",2009-06-13,44.55
"2616",2009-06-14,44.55
"2617",2009-06-15,44.55
"2618",2009-06-16,44.55
"2619",2009-06-17,44.55
"2620",2009-06-18,44.55
"2621",2009-06-19,44.55
"2622",2009-06-20,44.55
"2623",2009-06-21,44.55
"2624",2009-06-22,44.55
"2625",2009-06-23,44.55
"2626",2009-06-24,44.55
"2627",2009-06-25,44.55
"2628",2009-06-26,44.55
"2629",2009-06-27,44.55
"2630",2009-06-28,44.55
"2631",2009-06-29,44.55
"2632",2009-06-30,44.55
"2633",2009-07-01,44.55
"2634",2009-07-02,48.76
"2635",2009-07-02,48.76
"2636",2009-07-03,48.76
"2637",2009-07-04,48.76
"2638",2009-07-05,48.76
"2639",2009-07-06,48.76
"2640",2009-07-07,48.76
"2641",2009-07-08,48.76
"2642",2009-07-09,48.76
"2643",2009-07-10,48.76
"2644",2009-07-11,48.76
"2645",2009-07-12,48.76
"2646",2009-07-13,48.76
"2647",2009-07-14,48.76
"2648",2009-07-15,48.76
"2649",2009-07-16,48.76
"2650",2009-07-17,48.76
"2651",2009-07-18,48.76
"2652",2009-07-19,48.76
"2653",2009-07-20,48.76
"2654",2009-07-21,48.76
"2655",2009-07-22,48.76
"2656",2009-07-23,48.76
"2657",2009-07-24,48.76
"2658",2009-07-25,48.76
"2659",2009-07-26,48.76
"2660",2009-07-27,48.76
"2661",2009-07-28,48.76
"2662",2009-07-29,48.76
"2663",2009-07-30,48.76
"2664",2009-07-31,48.76
"2665",2009-08-01,48.76
"2666",2009-08-02,48.76
"2667",2009-08-03,48.76
"2668",2009-08-04,48.76
"2669",2009-08-05,48.76
"2670",2009-08-06,48.76
"2671",2009-08-07,48.76
"2672",2009-08-08,48.76
"2673",2009-08-09,48.76
"2674",2009-08-10,48.76
"2675",2009-08-11,48.76
"2676",2009-08-12,48.76
"2677",2009-08-13,48.76
"2678",2009-08-14,48.76
"2679",2009-08-15,48.76
"2680",2009-08-16,48.76
"2681",2009-08-17,48.76
"2682",2009-08-18,48.76
"2683",2009-08-19,48.76
"2684",2009-08-20,48.76
"2685",2009-08-21,48.76
"2686",2009-08-22,48.76
"2687",2009-08-23,48.76
"2688",2009-08-24,48.76
"2689",2009-08-25,48.76
"2690",2009-08-26,48.76
"2691",2009-08-27,48.76
"2692",2009-08-28,48.76
"2693",2009-08-29,48.76
"2694",2009-08-30,48.76
"2695",2009-08-31,48.76
"2696",2009-09-01,48.76
"2697",2009-09-02,48.76
"2698",2009-09-03,48.76
"2699",2009-09-04,48.76
"2700",2009-09-05,48.76
"2701",2009-09-06,48.76
"2702",2009-09-07,48.76
"2703",2009-09-08,48.76
"2704",2009-09-09,48.76
"2705",2009-09-10,48.76
"2706",2009-09-11,48.76
"2707",2009-09-12,48.76
"2708",2009-09-13,48.76
"2709",2009-09-14,48.76
"2710",2009-09-15,48.76
"2711",2009-09-16,48.76
"2712",2009-09-17,48.76
"2713",2009-09-18,48.76
"2714",2009-09-19,48.76
"2715",2009-09-20,48.76
"2716",2009-09-21,48.76
"2717",2009-09-22,48.76
"2718",2009-09-23,48.76
"2719",2009-09-24,48.76
"2720",2009-09-25,48.76
"2721",2009-09-26,48.76
"2722",2009-09-27,48.76
"2723",2009-09-28,48.76
"2724",2009-09-29,48.76
"2725",2009-09-30,48.76
"2726",2009-10-01,48.76
"2727",2009-10-02,48.76
"2728",2009-10-03,48.76
"2729",2009-10-04,48.76
"2730",2009-10-05,48.76
"2731",2009-10-06,48.76
"2732",2009-10-07,48.76
"2733",2009-10-08,48.76
"2734",2009-10-09,48.76
"2735",2009-10-10,48.76
"2736",2009-10-11,48.76
"2737",2009-10-12,48.76
"2738",2009-10-13,48.76
"2739",2009-10-14,48.76
"2740",2009-10-15,48.76
"2741",2009-10-16,48.76
"2742",2009-10-17,48.76
"2743",2009-10-18,48.76
"2744",2009-10-19,48.76
"2745",2009-10-20,48.76
"2746",2009-10-21,48.76
"2747",2009-10-22,48.76
"2748",2009-10-23,48.76
"2749",2009-10-24,48.76
"2750",2009-10-25,48.76
"2751",2009-10-26,48.76
"2752",2009-10-27,48.76
"2753",2009-10-28,48.76
"2754",2009-10-29,48.76
"2755",2009-10-30,48.76
"2756",2009-10-31,48.76
"2757",2009-11-01,48.76
"2758",2009-11-02,48.76
"2759",2009-11-03,48.76
"2760",2009-11-04,48.76
"2761",2009-11-05,48.76
"2762",2009-11-06,48.76
"2763",2009-11-07,48.76
"2764",2009-11-08,48.76
"2765",2009-11-09,48.76
"2766",2009-11-10,48.76
"2767",2009-11-11,48.76
"2768",2009-11-12,48.76
"2769",2009-11-13,48.76
"2770",2009-11-14,48.76
"2771",2009-11-15,48.76
"2772",2009-11-16,48.76
"2773",2009-11-17,48.76
"2774",2009-11-18,48.76
"2775",2009-11-19,48.76
"2776",2009-11-20,48.76
"2777",2009-11-21,48.76
"2778",2009-11-22,48.76
"2779",2009-11-23,48.76
"2780",2009-11-24,48.76
"2781",2009-11-25,48.76
"2782",2009-11-26,48.76
"2783",2009-11-27,48.76
"2784",2009-11-28,48.76
"2785",2009-11-29,48.76
"2786",2009-11-30,48.76
"2787",2009-12-01,48.76
"2788",2009-12-02,48.76
"2789",2009-12-03,48.76
"2790",2009-12-04,48.76
"2791",2009-12-05,48.76
"2792",2009-12-06,48.76
"2793",2009-12-07,48.76
"2794",2009-12-08,48.76
"2795",2009-12-09,48.76
"2796",2009-12-10,48.76
"2797",2009-12-11,48.76
"2798",2009-12-12,48.76
"2799",2009-12-13,48.76
"2800",2009-12-14,48.76
"2801",2009-12-15,48.76
"2802",2009-12-16,48.76
"2803",2009-12-17,48.76
"2804",2009-12-18,48.76
"2805",2009-12-19,48.76
"2806",2009-12-20,48.76
"2807",2009-12-21,48.76
"2808",2009-12-22,48.76
"2809",2009-12-23,48.76
"2810",2009-12-24,48.76
"2811",2009-12-25,48.76
"2812",2009-12-26,48.76
"2813",2009-12-27,48.76
"2814",2009-12-28,48.76
"2815",2009-12-29,48.76
"2816",2009-12-30,48.76
"2817",2009-12-31,48.76
"2818",2010-01-01,48.76
"2819",2010-01-02,48.76
"2820",2010-01-03,48.76
"2821",2010-01-04,48.76
"2822",2010-01-05,48.76
"2823",2010-01-06,48.76
"2824",2010-01-07,48.76
"2825",2010-01-08,48.76
"2826",2010-01-09,48.76
"2827",2010-01-10,48.76
"2828",2010-01-11,48.76
"2829",2010-01-12,48.76
"2830",2010-01-13,48.76
"2831",2010-01-14,48.76
"2832",2010-01-15,48.76
"2833",2010-01-16,48.76
"2834",2010-01-17,48.76
"2835",2010-01-18,48.76
"2836",2010-01-19,48.76
"2837",2010-01-20,48.76
"2838",2010-01-21,48.76
