Date,zone,centre,Price
28-05-08,2,NAGPUR,288
28-05-08,2,JAIPUR,300
28-05-08,2,JODHPUR,200
28-05-08,3,GUWAHATI,500
28-05-08,3,PATNA,400
28-05-08,3,SHILLONG,850
28-05-08,3,AIZAWL,2280
28-05-08,3,BHUBANESHWAR,500
28-05-08,3,CUTTACK,500
28-05-08,3,KOLKATA,500
28-05-08,3,AGARTALA,850
28-05-08,4,HYDERABAD,300
28-05-08,4,VIJAYAWADA,400
28-05-08,4,BANGALORE,560
28-05-08,4,THIRUVANANTHAPURAM,715
28-05-08,4,ERNAKULAM,650
28-05-08,4,CHENNAI,400
28-05-08,4,MADURAI,900
28-05-08,4,PONDICHERRY,550
04-06-08,1,HISAR,400
04-06-08,1,KARNAL,500
04-06-08,1,SHIMLA,650
04-06-08,1,MANDI,650
04-06-08,1,SRINAGAR,NA
04-06-08,1,JAMMU,1925
04-06-08,1,AMRITSAR,600
04-06-08,1,LUDHIANA,600
04-06-08,1,LUCKNOW,650
04-06-08,1,KANPUR,450
04-06-08,1,CHANDIGARH,250
04-06-08,1,DELHI,412
04-06-08,2,AHMEDABAD,325
04-06-08,2,RAJKOT,210
04-06-08,2,PANAJI,550
04-06-08,2,BHOPAL,300
04-06-08,2,INDORE,320
04-06-08,2,MUMBAI,350
04-06-08,2,NAGPUR,288
04-06-08,2,JAIPUR,300
04-06-08,2,JODHPUR,200
04-06-08,3,GUWAHATI,500
04-06-08,3,PATNA,400
04-06-08,3,SHILLONG,850
04-06-08,3,AIZAWL,2280
04-06-08,3,BHUBANESHWAR,500
04-06-08,3,CUTTACK,500
04-06-08,3,KOLKATA,500
04-06-08,3,AGARTALA,850
04-06-08,4,HYDERABAD,300
04-06-08,4,VIJAYAWADA,400
04-06-08,4,BANGALORE,560
04-06-08,4,THIRUVANANTHAPURAM,NA
04-06-08,4,ERNAKULAM,750
04-06-08,4,CHENNAI,400
04-06-08,4,MADURAI,900
04-06-08,4,PONDICHERRY,550
11-06-08,1,HISAR,400
11-06-08,1,KARNAL,500
11-06-08,1,SHIMLA,650
11-06-08,1,MANDI,650
11-06-08,1,SRINAGAR,NA
11-06-08,1,JAMMU,1925
11-06-08,1,AMRITSAR,600
11-06-08,1,LUDHIANA,600
11-06-08,1,LUCKNOW,650
11-06-08,1,KANPUR,450
11-06-08,1,CHANDIGARH,250
11-06-08,1,DELHI,400
11-06-08,2,AHMEDABAD,325
11-06-08,2,RAJKOT,210
11-06-08,2,PANAJI,550
11-06-08,2,BHOPAL,300
11-06-08,2,INDORE,320
11-06-08,2,MUMBAI,350
11-06-08,2,NAGPUR,288
11-06-08,2,JAIPUR,300
11-06-08,2,JODHPUR,200
11-06-08,3,GUWAHATI,500
11-06-08,3,PATNA,400
11-06-08,3,SHILLONG,850
11-06-08,3,AIZAWL,2280
11-06-08,3,BHUBANESHWAR,500
11-06-08,3,CUTTACK,500
11-06-08,3,KOLKATA,500
11-06-08,3,AGARTALA,850
11-06-08,4,HYDERABAD,300
11-06-08,4,VIJAYAWADA,400
11-06-08,4,BANGALORE,560
11-06-08,4,THIRUVANANTHAPURAM,NA
11-06-08,4,ERNAKULAM,750
11-06-08,4,CHENNAI,400
11-06-08,4,MADURAI,900
11-06-08,4,PONDICHERRY,550
18-06-08,1,HISAR,400
18-06-08,1,KARNAL,500
18-06-08,1,SHIMLA,650
18-06-08,1,MANDI,650
18-06-08,1,SRINAGAR,NA
18-06-08,1,JAMMU,1925
18-06-08,1,AMRITSAR,500
18-06-08,1,LUDHIANA,300
18-06-08,1,LUCKNOW,650
18-06-08,1,KANPUR,450
18-06-08,1,CHANDIGARH,250
18-06-08,1,DELHI,437
18-06-08,2,AHMEDABAD,450
18-06-08,2,RAJKOT,210
18-06-08,2,PANAJI,550
18-06-08,2,BHOPAL,300
18-06-08,2,INDORE,320
18-06-08,2,MUMBAI,465
18-06-08,2,NAGPUR,350
18-06-08,2,JAIPUR,300
18-06-08,2,JODHPUR,200
18-06-08,3,GUWAHATI,550
18-06-08,3,PATNA,400
18-06-08,3,SHILLONG,850
18-06-08,3,AIZAWL,2280
18-06-08,3,BHUBANESHWAR,550
18-06-08,3,CUTTACK,500
18-06-08,3,KOLKATA,500
18-06-08,3,AGARTALA,850
18-06-08,4,HYDERABAD,300
18-06-08,4,VIJAYAWADA,600
18-06-08,4,BANGALORE,560
18-06-08,4,THIRUVANANTHAPURAM,NA
18-06-08,4,ERNAKULAM,750
18-06-08,4,CHENNAI,400
18-06-08,4,MADURAI,900
18-06-08,4,PONDICHERRY,750
25-06-08,1,HISAR,400
25-06-08,1,KARNAL,600
25-06-08,1,SHIMLA,650
25-06-08,1,MANDI,600
25-06-08,1,SRINAGAR,NA
25-06-08,1,JAMMU,700
25-06-08,1,AMRITSAR,500
25-06-08,1,LUDHIANA,300
25-06-08,1,LUCKNOW,650
25-06-08,1,KANPUR,500
25-06-08,1,CHANDIGARH,350
25-06-08,1,DELHI,462
25-06-08,2,AHMEDABAD,450
25-06-08,2,RAJKOT,210
25-06-08,2,PANAJI,650
25-06-08,2,BHOPAL,300
25-06-08,2,INDORE,200
25-06-08,2,MUMBAI,425
25-06-08,2,NAGPUR,325
25-06-08,2,JAIPUR,300
25-06-08,2,JODHPUR,200
25-06-08,3,GUWAHATI,450
25-06-08,3,PATNA,400
25-06-08,3,SHILLONG,1050
25-06-08,3,AIZAWL,2280
25-06-08,3,BHUBANESHWAR,550
25-06-08,3,CUTTACK,500
25-06-08,3,KOLKATA,500
25-06-08,3,AGARTALA,800
25-06-08,4,HYDERABAD,300
25-06-08,4,VIJAYAWADA,600
25-06-08,4,BANGALORE,560
25-06-08,4,THIRUVANANTHAPURAM,NA
25-06-08,4,ERNAKULAM,750
25-06-08,4,CHENNAI,600
25-06-08,4,MADURAI,700
25-06-08,4,PONDICHERRY,650
02-07-08,1,HISAR,400
02-07-08,1,KARNAL,600
02-07-08,1,SHIMLA,650
02-07-08,1,MANDI,600
02-07-08,1,SRINAGAR,NA
02-07-08,1,JAMMU,700
02-07-08,1,AMRITSAR,500
02-07-08,1,LUDHIANA,300
02-07-08,1,LUCKNOW,650
02-07-08,1,KANPUR,500
02-07-08,1,CHANDIGARH,350
02-07-08,1,DELHI,487
02-07-08,2,AHMEDABAD,475
02-07-08,2,RAJKOT,190
02-07-08,2,PANAJI,650
02-07-08,2,BHOPAL,300
02-07-08,2,INDORE,200
02-07-08,2,MUMBAI,490
02-07-08,2,NAGPUR,387
02-07-08,2,JAIPUR,300
02-07-08,2,JODHPUR,200
02-07-08,3,GUWAHATI,450
02-07-08,3,PATNA,400
02-07-08,3,SHILLONG,1050
02-07-08,3,AIZAWL,2280
02-07-08,3,BHUBANESHWAR,700
02-07-08,3,CUTTACK,700
02-07-08,3,KOLKATA,500
02-07-08,3,AGARTALA,800
02-07-08,4,HYDERABAD,300
02-07-08,4,VIJAYAWADA,600
02-07-08,4,BANGALORE,600
02-07-08,4,THIRUVANANTHAPURAM,NA
02-07-08,4,ERNAKULAM,750
02-07-08,4,CHENNAI,700
02-07-08,4,MADURAI,700
02-07-08,4,PONDICHERRY,1350
09-07-08,1,HISAR,400
09-07-08,1,KARNAL,600
09-07-08,1,SHIMLA,650
09-07-08,1,MANDI,600
09-07-08,1,SRINAGAR,750
09-07-08,1,JAMMU,700
09-07-08,1,AMRITSAR,500
09-07-08,1,LUDHIANA,300
09-07-08,1,LUCKNOW,650
09-07-08,1,KANPUR,600
09-07-08,1,CHANDIGARH,350
09-07-08,1,DELHI,487
09-07-08,2,AHMEDABAD,475
09-07-08,2,RAJKOT,190
09-07-08,2,PANAJI,650
09-07-08,2,BHOPAL,300
09-07-08,2,INDORE,200
09-07-08,2,MUMBAI,565
09-07-08,2,NAGPUR,425
09-07-08,2,JAIPUR,300
09-07-08,2,JODHPUR,200
09-07-08,3,GUWAHATI,450
09-07-08,3,PATNA,400
09-07-08,3,SHILLONG,1050
09-07-08,3,AIZAWL,2280
09-07-08,3,BHUBANESHWAR,775
09-07-08,3,CUTTACK,700
09-07-08,3,KOLKATA,500
09-07-08,3,AGARTALA,800
09-07-08,4,HYDERABAD,300
09-07-08,4,VIJAYAWADA,800
09-07-08,4,BANGALORE,600
09-07-08,4,THIRUVANANTHAPURAM,NA
09-07-08,4,ERNAKULAM,750
09-07-08,4,CHENNAI,700
09-07-08,4,MADURAI,700
09-07-08,4,PONDICHERRY,1350
16-07-08,1,HISAR,400
16-07-08,1,KARNAL,600
16-07-08,1,SHIMLA,650
16-07-08,1,MANDI,600
16-07-08,1,SRINAGAR,750
16-07-08,1,JAMMU,700
16-07-08,1,AMRITSAR,500
16-07-08,1,LUDHIANA,300
16-07-08,1,LUCKNOW,650
16-07-08,1,KANPUR,600
16-07-08,1,CHANDIGARH,350
16-07-08,1,DELHI,600
16-07-08,2,AHMEDABAD,585
16-07-08,2,RAJKOT,260
16-07-08,2,PANAJI,850
16-07-08,2,BHOPAL,300
16-07-08,2,INDORE,200
16-07-08,2,MUMBAI,565
16-07-08,2,NAGPUR,425
16-07-08,2,JAIPUR,300
16-07-08,2,JODHPUR,200
16-07-08,3,GUWAHATI,450
16-07-08,3,PATNA,400
16-07-08,3,SHILLONG,1050
16-07-08,3,AIZAWL,2280
16-07-08,3,BHUBANESHWAR,775
16-07-08,3,CUTTACK,700
16-07-08,3,KOLKATA,500
16-07-08,3,AGARTALA,800
16-07-08,4,HYDERABAD,300
16-07-08,4,VIJAYAWADA,800
16-07-08,4,BANGALORE,600
16-07-08,4,THIRUVANANTHAPURAM,NA
16-07-08,4,ERNAKULAM,750
16-07-08,4,CHENNAI,700
16-07-08,4,MADURAI,700
16-07-08,4,PONDICHERRY,1350
23-07-08,1,HISAR,700
23-07-08,1,KARNAL,800
23-07-08,1,SHIMLA,650
23-07-08,1,MANDI,600
23-07-08,1,SRINAGAR,750
23-07-08,1,JAMMU,700
23-07-08,1,AMRITSAR,500
23-07-08,1,LUDHIANA,300
23-07-08,1,LUCKNOW,700
23-07-08,1,KANPUR,600
23-07-08,1,CHANDIGARH,350
23-07-08,1,DELHI,775
23-07-08,2,AHMEDABAD,585
23-07-08,2,RAJKOT,260
23-07-08,2,PANAJI,850
23-07-08,2,BHOPAL,300
23-07-08,2,INDORE,200
23-07-08,2,MUMBAI,925
23-07-08,2,NAGPUR,787
23-07-08,2,JAIPUR,600
23-07-08,2,JODHPUR,300
23-07-08,3,GUWAHATI,450
23-07-08,3,PATNA,700
23-07-08,3,SHILLONG,1050
23-07-08,3,AIZAWL,2280
23-07-08,3,BHUBANESHWAR,1000
23-07-08,3,CUTTACK,1000
23-07-08,3,KOLKATA,500
23-07-08,3,AGARTALA,900
23-07-08,4,HYDERABAD,300
23-07-08,4,VIJAYAWADA,800
23-07-08,4,BANGALORE,900
23-07-08,4,THIRUVANANTHAPURAM,NA
23-07-08,4,ERNAKULAM,750
23-07-08,4,CHENNAI,700
23-07-08,4,MADURAI,700
23-07-08,4,PONDICHERRY,1350
30-07-08,1,HISAR,700
30-07-08,1,KARNAL,800
30-07-08,1,SHIMLA,650
30-07-08,1,MANDI,600
30-07-08,1,SRINAGAR,750
30-07-08,1,JAMMU,700
30-07-08,1,AMRITSAR,500
30-07-08,1,LUDHIANA,300
30-07-08,1,LUCKNOW,860
30-07-08,1,KANPUR,750
30-07-08,1,CHANDIGARH,750
30-07-08,1,DELHI,812
30-07-08,2,AHMEDABAD,585
30-07-08,2,RAJKOT,260
30-07-08,2,PANAJI,850
30-07-08,2,BHOPAL,300
30-07-08,2,INDORE,200
30-07-08,2,MUMBAI,875
30-07-08,2,NAGPUR,950
30-07-08,2,JAIPUR,600
30-07-08,2,JODHPUR,300
30-07-08,3,GUWAHATI,450
30-07-08,3,PATNA,700
30-07-08,3,SHILLONG,1050
30-07-08,3,AIZAWL,2280
30-07-08,3,BHUBANESHWAR,1050
30-07-08,3,CUTTACK,1050
30-07-08,3,KOLKATA,500
30-07-08,3,AGARTALA,900
30-07-08,4,HYDERABAD,800
30-07-08,4,VIJAYAWADA,800
30-07-08,4,BANGALORE,900
30-07-08,4,THIRUVANANTHAPURAM,NA
30-07-08,4,ERNAKULAM,750
30-07-08,4,CHENNAI,800
30-07-08,4,MADURAI,700
30-07-08,4,PONDICHERRY,1250
06-08-08,1,HISAR,1400
06-08-08,1,KARNAL,1000
06-08-08,1,SHIMLA,650
06-08-08,1,MANDI,600
06-08-08,1,SRINAGAR,750
06-08-08,1,JAMMU,700
06-08-08,1,AMRITSAR,500
06-08-08,1,LUDHIANA,300
06-08-08,1,LUCKNOW,850
06-08-08,1,KANPUR,750
06-08-08,1,CHANDIGARH,750
06-08-08,1,DELHI,787
06-08-08,2,AHMEDABAD,585
06-08-08,2,RAJKOT,260
06-08-08,2,PANAJI,850
06-08-08,2,BHOPAL,300
06-08-08,2,INDORE,200
06-08-08,2,MUMBAI,900
06-08-08,2,NAGPUR,912
06-08-08,2,JAIPUR,600
06-08-08,2,JODHPUR,300
06-08-08,3,GUWAHATI,450
06-08-08,3,PATNA,700
06-08-08,3,SHILLONG,1050
06-08-08,3,AIZAWL,2280
06-08-08,3,BHUBANESHWAR,1100
06-08-08,3,CUTTACK,1050
06-08-08,3,KOLKATA,500
06-08-08,3,AGARTALA,1250
06-08-08,4,HYDERABAD,800
06-08-08,4,VIJAYAWADA,800
06-08-08,4,BANGALORE,1100
06-08-08,4,THIRUVANANTHAPURAM,1285
06-08-08,4,ERNAKULAM,1200
06-08-08,4,CHENNAI,800
06-08-08,4,MADURAI,700
06-08-08,4,PONDICHERRY,1250
13-08-08,1,HISAR,1400
13-08-08,1,KARNAL,1000
13-08-08,1,SHIMLA,1275
13-08-08,1,MANDI,1250
13-08-08,1,SRINAGAR,750
13-08-08,1,JAMMU,700
13-08-08,1,AMRITSAR,600
13-08-08,1,LUDHIANA,600
13-08-08,1,LUCKNOW,850
13-08-08,1,KANPUR,750
13-08-08,1,CHANDIGARH,750
13-08-08,1,DELHI,787
13-08-08,2,AHMEDABAD,525
13-08-08,2,RAJKOT,280
13-08-08,2,PANAJI,850
13-08-08,2,BHOPAL,300
13-08-08,2,INDORE,200
13-08-08,2,MUMBAI,950
13-08-08,2,NAGPUR,950
13-08-08,2,JAIPUR,600
13-08-08,2,JODHPUR,300
13-08-08,3,GUWAHATI,1000
13-08-08,3,PATNA,700
13-08-08,3,SHILLONG,1050
13-08-08,3,AIZAWL,2280
13-08-08,3,BHUBANESHWAR,1100
13-08-08,3,CUTTACK,1050
13-08-08,3,KOLKATA,500
13-08-08,3,AGARTALA,1250
13-08-08,4,HYDERABAD,800
13-08-08,4,VIJAYAWADA,800
13-08-08,4,BANGALORE,1100
13-08-08,4,THIRUVANANTHAPURAM,1224
13-08-08,4,ERNAKULAM,1200
13-08-08,4,CHENNAI,800
13-08-08,4,MADURAI,700
13-08-08,4,PONDICHERRY,1250
20-08-08,1,HISAR,1200
20-08-08,1,KARNAL,1000
20-08-08,1,SHIMLA,1275
20-08-08,1,MANDI,1250
20-08-08,1,SRINAGAR,750
20-08-08,1,JAMMU,700
20-08-08,1,AMRITSAR,600
20-08-08,1,LUDHIANA,600
20-08-08,1,LUCKNOW,850
20-08-08,1,KANPUR,750
20-08-08,1,CHANDIGARH,750
20-08-08,1,DELHI,775
20-08-08,2,AHMEDABAD,525
20-08-08,2,RAJKOT,280
20-08-08,2,PANAJI,1150
20-08-08,2,BHOPAL,300
20-08-08,2,INDORE,200
20-08-08,2,MUMBAI,825
20-08-08,2,NAGPUR,775
20-08-08,2,JAIPUR,600
20-08-08,2,JODHPUR,300
20-08-08,3,GUWAHATI,1000
20-08-08,3,PATNA,700
20-08-08,3,SHILLONG,1050
20-08-08,3,AIZAWL,2280
20-08-08,3,BHUBANESHWAR,1100
20-08-08,3,CUTTACK,1050
20-08-08,3,KOLKATA,500
20-08-08,3,AGARTALA,1250
20-08-08,4,HYDERABAD,800
20-08-08,4,VIJAYAWADA,800
20-08-08,4,BANGALORE,1100
20-08-08,4,THIRUVANANTHAPURAM,1204
20-08-08,4,ERNAKULAM,1150
20-08-08,4,CHENNAI,800
20-08-08,4,MADURAI,700
20-08-08,4,PONDICHERRY,1250
27-08-08,1,HISAR,800
27-08-08,1,KARNAL,1000
27-08-08,1,SHIMLA,1275
27-08-08,1,MANDI,1250
27-08-08,1,SRINAGAR,750
27-08-08,1,JAMMU,700
27-08-08,1,AMRITSAR,1000
27-08-08,1,LUDHIANA,800
27-08-08,1,LUCKNOW,850
27-08-08,1,KANPUR,750
27-08-08,1,CHANDIGARH,750
27-08-08,1,DELHI,762
27-08-08,2,AHMEDABAD,525
27-08-08,2,RAJKOT,280
27-08-08,2,PANAJI,1100
27-08-08,2,BHOPAL,300
27-08-08,2,INDORE,200
27-08-08,2,MUMBAI,750
27-08-08,2,NAGPUR,775
27-08-08,2,JAIPUR,600
27-08-08,2,JODHPUR,720
27-08-08,3,GUWAHATI,1000
27-08-08,3,PATNA,700
27-08-08,3,SHILLONG,1500
27-08-08,3,AIZAWL,2280
27-08-08,3,BHUBANESHWAR,1100
27-08-08,3,CUTTACK,1050
27-08-08,3,KOLKATA,500
27-08-08,3,AGARTALA,1450
27-08-08,4,HYDERABAD,800
27-08-08,4,VIJAYAWADA,900
27-08-08,4,BANGALORE,1100
27-08-08,4,THIRUVANANTHAPURAM,1326
27-08-08,4,ERNAKULAM,1150
27-08-08,4,CHENNAI,800
27-08-08,4,MADURAI,700
27-08-08,4,PONDICHERRY,1150
03-09-08,1,HISAR,800
03-09-08,1,KARNAL,1000
03-09-08,1,SHIMLA,1275
03-09-08,1,MANDI,1250
03-09-08,1,SRINAGAR,750
03-09-08,1,JAMMU,1250
03-09-08,1,AMRITSAR,1000
03-09-08,1,LUDHIANA,800
03-09-08,1,LUCKNOW,850
03-09-08,1,KANPUR,750
03-09-08,1,CHANDIGARH,750
03-09-08,1,DELHI,762
03-09-08,2,AHMEDABAD,525
03-09-08,2,RAJKOT,280
03-09-08,2,PANAJI,1100
03-09-08,2,BHOPAL,300
03-09-08,2,INDORE,350
03-09-08,2,MUMBAI,750
03-09-08,2,NAGPUR,775
03-09-08,2,JAIPUR,600
03-09-08,2,JODHPUR,720
03-09-08,3,GUWAHATI,1000
03-09-08,3,PATNA,950
03-09-08,3,SHILLONG,1500
03-09-08,3,AIZAWL,2280
03-09-08,3,BHUBANESHWAR,1100
03-09-08,3,CUTTACK,1100
03-09-08,3,KOLKATA,500
03-09-08,3,AGARTALA,1450
03-09-08,4,HYDERABAD,800
03-09-08,4,VIJAYAWADA,900
03-09-08,4,BANGALORE,1100
03-09-08,4,THIRUVANANTHAPURAM,1365
03-09-08,4,ERNAKULAM,1150
03-09-08,4,CHENNAI,800
03-09-08,4,MADURAI,700
03-09-08,4,PONDICHERRY,1150
10-09-08,1,HISAR,500
10-09-08,1,KARNAL,1100
10-09-08,1,SHIMLA,1275
10-09-08,1,MANDI,1250
10-09-08,1,SRINAGAR,750
10-09-08,1,JAMMU,1250
10-09-08,1,AMRITSAR,1000
10-09-08,1,LUDHIANA,800
10-09-08,1,LUCKNOW,850
10-09-08,1,KANPUR,750
10-09-08,1,CHANDIGARH,750
10-09-08,1,DELHI,725
10-09-08,2,AHMEDABAD,525
10-09-08,2,RAJKOT,280
10-09-08,2,PANAJI,1100
10-09-08,2,BHOPAL,300
10-09-08,2,INDORE,350
10-09-08,2,MUMBAI,750
10-09-08,2,NAGPUR,725
10-09-08,2,JAIPUR,600
10-09-08,2,JODHPUR,720
10-09-08,3,GUWAHATI,1000
10-09-08,3,PATNA,950
10-09-08,3,SHILLONG,1500
10-09-08,3,AIZAWL,2280
10-09-08,3,BHUBANESHWAR,1100
10-09-08,3,CUTTACK,1100
10-09-08,3,KOLKATA,500
10-09-08,3,AGARTALA,1480
10-09-08,4,HYDERABAD,800
10-09-08,4,VIJAYAWADA,900
10-09-08,4,BANGALORE,1100
10-09-08,4,THIRUVANANTHAPURAM,1265
10-09-08,4,ERNAKULAM,1150
10-09-08,4,CHENNAI,800
10-09-08,4,MADURAI,700
10-09-08,4,PONDICHERRY,1150
17-09-08,1,HISAR,500
17-09-08,1,KARNAL,1100
17-09-08,1,SHIMLA,1275
17-09-08,1,MANDI,1250
17-09-08,1,SRINAGAR,750
17-09-08,1,JAMMU,1000
17-09-08,1,AMRITSAR,1000
17-09-08,1,LUDHIANA,800
17-09-08,1,LUCKNOW,900
17-09-08,1,KANPUR,750
17-09-08,1,CHANDIGARH,750
17-09-08,1,DELHI,712
17-09-08,2,AHMEDABAD,525
17-09-08,2,RAJKOT,280
17-09-08,2,PANAJI,1100
17-09-08,2,BHOPAL,300
17-09-08,2,INDORE,350
17-09-08,2,MUMBAI,750
17-09-08,2,NAGPUR,725
17-09-08,2,JAIPUR,600
17-09-08,2,JODHPUR,720
17-09-08,3,GUWAHATI,1000
17-09-08,3,PATNA,950
17-09-08,3,SHILLONG,1500
17-09-08,3,AIZAWL,1200
17-09-08,3,BHUBANESHWAR,850
17-09-08,3,CUTTACK,930
17-09-08,3,KOLKATA,900
17-09-08,3,AGARTALA,1480
17-09-08,4,HYDERABAD,800
17-09-08,4,VIJAYAWADA,900
17-09-08,4,BANGALORE,1100
17-09-08,4,THIRUVANANTHAPURAM,1122
17-09-08,4,ERNAKULAM,1150
17-09-08,4,CHENNAI,800
17-09-08,4,MADURAI,700
17-09-08,4,PONDICHERRY,1150
24-09-08,1,HISAR,1000
24-09-08,1,KARNAL,1000
24-09-08,1,SHIMLA,1275
24-09-08,1,MANDI,1250
24-09-08,1,SRINAGAR,750
24-09-08,1,JAMMU,1000
24-09-08,1,AMRITSAR,1000
24-09-08,1,LUDHIANA,800
24-09-08,1,LUCKNOW,800
24-09-08,1,KANPUR,750
24-09-08,1,CHANDIGARH,750
24-09-08,1,DELHI,812
24-09-08,2,AHMEDABAD,675
24-09-08,2,RAJKOT,390
24-09-08,2,PANAJI,1050
24-09-08,2,BHOPAL,300
24-09-08,2,INDORE,350
24-09-08,2,MUMBAI,700
24-09-08,2,NAGPUR,525
24-09-08,2,JAIPUR,600
24-09-08,2,JODHPUR,720
24-09-08,3,GUWAHATI,1000
24-09-08,3,PATNA,950
24-09-08,3,SHILLONG,1500
24-09-08,3,AIZAWL,1200
24-09-08,3,BHUBANESHWAR,850
24-09-08,3,CUTTACK,900
24-09-08,3,KOLKATA,900
24-09-08,3,AGARTALA,1480
24-09-08,4,HYDERABAD,800
24-09-08,4,VIJAYAWADA,900
24-09-08,4,BANGALORE,1000
24-09-08,4,THIRUVANANTHAPURAM,1122
24-09-08,4,ERNAKULAM,1150
24-09-08,4,CHENNAI,800
24-09-08,4,MADURAI,700
24-09-08,4,PONDICHERRY,1150
01-10-08,1,HISAR,1000
01-10-08,1,KARNAL,1000
01-10-08,1,SHIMLA,1275
01-10-08,1,MANDI,1250
01-10-08,1,SRINAGAR,750
01-10-08,1,JAMMU,1000
01-10-08,1,AMRITSAR,1000
01-10-08,1,LUDHIANA,800
01-10-08,1,LUCKNOW,800
01-10-08,1,KANPUR,750
01-10-08,1,CHANDIGARH,750
01-10-08,1,DELHI,750
01-10-08,2,AHMEDABAD,675
01-10-08,2,RAJKOT,390
01-10-08,2,PANAJI,1050
01-10-08,2,BHOPAL,300
01-10-08,2,INDORE,350
01-10-08,2,MUMBAI,750
01-10-08,2,NAGPUR,562
01-10-08,2,JAIPUR,600
01-10-08,2,JODHPUR,720
01-10-08,3,GUWAHATI,1000
01-10-08,3,PATNA,950
01-10-08,3,SHILLONG,1500
01-10-08,3,AIZAWL,1200
01-10-08,3,BHUBANESHWAR,850
01-10-08,3,CUTTACK,900
01-10-08,3,KOLKATA,900
01-10-08,3,AGARTALA,1450
01-10-08,4,HYDERABAD,800
01-10-08,4,VIJAYAWADA,900
01-10-08,4,BANGALORE,1000
01-10-08,4,THIRUVANANTHAPURAM,1122
01-10-08,4,ERNAKULAM,1150
01-10-08,4,CHENNAI,800
01-10-08,4,MADURAI,700
01-10-08,4,PONDICHERRY,1150
08-10-08,1,HISAR,1000
08-10-08,1,KARNAL,1050
08-10-08,1,SHIMLA,1275
08-10-08,1,MANDI,1250
08-10-08,1,SRINAGAR,750
08-10-08,1,JAMMU,1000
08-10-08,1,AMRITSAR,1000
08-10-08,1,LUDHIANA,800
08-10-08,1,LUCKNOW,800
08-10-08,1,KANPUR,750
08-10-08,1,CHANDIGARH,750
08-10-08,1,DELHI,750
08-10-08,2,AHMEDABAD,675
08-10-08,2,RAJKOT,390
08-10-08,2,PANAJI,950
08-10-08,2,BHOPAL,300
08-10-08,2,INDORE,350
08-10-08,2,MUMBAI,750
08-10-08,2,NAGPUR,562
08-10-08,2,JAIPUR,600
08-10-08,2,JODHPUR,760
08-10-08,3,GUWAHATI,1000
08-10-08,3,PATNA,950
08-10-08,3,SHILLONG,1500
08-10-08,3,AIZAWL,1200
08-10-08,3,BHUBANESHWAR,850
08-10-08,3,CUTTACK,900
08-10-08,3,KOLKATA,900
08-10-08,3,AGARTALA,1450
08-10-08,4,HYDERABAD,800
08-10-08,4,VIJAYAWADA,900
08-10-08,4,BANGALORE,1000
08-10-08,4,THIRUVANANTHAPURAM,1122
08-10-08,4,ERNAKULAM,1150
08-10-08,4,CHENNAI,800
08-10-08,4,MADURAI,700
08-10-08,4,PONDICHERRY,1150
12-10-08,1,JAMMU,1200
12-10-08,1,AMRITSAR,1100
12-10-08,1,LUDHIANA,1000
12-10-08,2,MUMBAI,1125
12-10-08,2,NAGPUR,1062
12-10-08,2,JAIPUR,900
12-10-08,4,BANGALORE,1200
15-10-08,1,HISAR,1000
15-10-08,1,KARNAL,1050
15-10-08,1,SHIMLA,1275
15-10-08,1,MANDI,1250
15-10-08,1,SRINAGAR,750
15-10-08,1,JAMMU,1000
15-10-08,1,AMRITSAR,1000
15-10-08,1,LUDHIANA,800
15-10-08,1,LUCKNOW,1000
15-10-08,1,KANPUR,900
15-10-08,1,CHANDIGARH,750
15-10-08,1,DELHI,812
15-10-08,2,AHMEDABAD,675
15-10-08,2,RAJKOT,390
15-10-08,2,PANAJI,950
15-10-08,2,BHOPAL,300
15-10-08,2,INDORE,350
15-10-08,2,MUMBAI,700
15-10-08,2,NAGPUR,550
15-10-08,2,JAIPUR,550
15-10-08,2,JODHPUR,760
15-10-08,3,GUWAHATI,1000
15-10-08,3,PATNA,950
15-10-08,3,SHILLONG,1500
15-10-08,3,AIZAWL,1200
15-10-08,3,BHUBANESHWAR,730
15-10-08,3,CUTTACK,740
15-10-08,3,KOLKATA,900
15-10-08,3,AGARTALA,1450
15-10-08,4,HYDERABAD,800
15-10-08,4,VIJAYAWADA,900
15-10-08,4,BANGALORE,800
15-10-08,4,THIRUVANANTHAPURAM,1122
15-10-08,4,ERNAKULAM,1150
15-10-08,4,CHENNAI,800
15-10-08,4,MADURAI,700
15-10-08,4,PONDICHERRY,1150
22-10-08,1,HISAR,1000
22-10-08,1,KARNAL,1250
22-10-08,1,SHIMLA,1275
22-10-08,1,MANDI,1250
22-10-08,1,SRINAGAR,750
22-10-08,1,JAMMU,1000
22-10-08,1,AMRITSAR,1000
22-10-08,1,LUDHIANA,800
22-10-08,1,LUCKNOW,1000
22-10-08,1,KANPUR,850
22-10-08,1,CHANDIGARH,750
22-10-08,1,DELHI,775
22-10-08,2,AHMEDABAD,625
22-10-08,2,RAJKOT,375
22-10-08,2,PANAJI,850
22-10-08,2,BHOPAL,300
22-10-08,2,INDORE,350
22-10-08,2,MUMBAI,600
22-10-08,2,NAGPUR,550
22-10-08,2,JAIPUR,550
22-10-08,2,JODHPUR,760
22-10-08,3,GUWAHATI,1000
22-10-08,3,PATNA,950
22-10-08,3,SHILLONG,1500
22-10-08,3,AIZAWL,1200
22-10-08,3,BHUBANESHWAR,730
